node_id,hazard_code,exposure_score,mitigation_level,assessment_date
IK-01-00380,Z07,25.2,częściowe,2025-11-17
IK-01-00380,Z02,86.2,pełne,2026-08-22
IK-01-00380,Z08,32.6,częściowe,2025-01-20
IK-01-00380,Z16,27.7,częściowe,2025-07-11
IK-01-00380,Z04,56.5,częściowe,2026-04-17
IK-01-00381,Z07,68.2,częściowe,2025-03-26
IK-01-00381,Z02,53.9,brak,2024-11-19
IK-01-00381,Z08,54.8,brak,2026-07-28
IK-01-00381,Z16,35.6,brak,2026-02-25
IK-01-00381,Z04,18.6,częściowe,2024-12-11
IK-01-00382,Z07,67.7,częściowe,2025-08-05
IK-01-00382,Z02,51.5,brak,2025-11-18
IK-01-00382,Z08,31.8,brak,2025-11-03
IK-01-00382,Z16,42.2,częściowe,2025-10-04
IK-01-00382,Z04,65.9,częściowe,2026-01-01
IK-01-00383,Z07,54.0,pełne,2025-05-31
IK-01-00383,Z02,39.0,częściowe,2026-02-28
IK-01-00383,Z08,15.7,częściowe,2026-08-23
IK-01-00383,Z16,39.5,brak,2026-08-11
IK-01-00383,Z04,39.0,częściowe,2026-06-21
IK-01-00384,Z07,35.2,częściowe,2026-08-17
IK-01-00384,Z02,79.0,brak,2026-05-13
IK-01-00384,Z08,47.9,pełne,2026-01-07
IK-01-00384,Z16,54.8,brak,2025-03-12
IK-01-00384,Z04,69.0,brak,2025-11-30
IK-01-00385,Z07,47.0,częściowe,2025-10-24
IK-01-00385,Z02,95.5,pełne,2025-05-08
IK-01-00385,Z08,44.6,częściowe,2025-07-30
IK-01-00385,Z16,43.6,częściowe,2025-04-02
IK-01-00385,Z04,62.7,brak,2025-04-17
IK-01-00386,Z07,60.4,częściowe,2025-03-20
IK-01-00386,Z02,18.5,pełne,2025-06-11
IK-01-00386,Z08,43.8,pełne,2025-07-29
IK-01-00386,Z16,36.4,częściowe,2026-02-24
IK-01-00386,Z04,60.0,brak,2026-02-16
IK-01-00387,Z07,30.9,częściowe,2025-10-30
IK-01-00387,Z02,42.3,częściowe,2025-08-02
IK-01-00387,Z08,43.1,częściowe,2026-07-25
IK-01-00387,Z16,64.1,częściowe,2024-11-24
IK-01-00387,Z04,47.4,częściowe,2024-12-30
IK-01-00388,Z07,25.2,brak,2026-04-09
IK-01-00388,Z02,21.0,częściowe,2025-06-15
IK-01-00388,Z08,25.4,częściowe,2025-10-13
IK-01-00388,Z16,39.5,brak,2025-07-12
IK-01-00388,Z04,16.7,brak,2025-12-29
IK-01-00389,Z07,58.4,częściowe,2025-07-08
IK-01-00389,Z02,37.3,częściowe,2024-11-12
IK-01-00389,Z08,32.2,częściowe,2025-01-19
IK-01-00389,Z16,16.0,brak,2026-07-23
IK-01-00389,Z04,49.9,brak,2026-07-16
IK-01-00390,Z07,58.2,brak,2025-08-21
IK-01-00390,Z02,45.0,brak,2025-05-26
IK-01-00390,Z08,62.5,brak,2026-04-15
IK-01-00390,Z16,63.8,pełne,2026-03-11
IK-01-00390,Z04,67.3,brak,2025-03-09
IK-01-00391,Z07,63.2,brak,2025-09-26
IK-01-00391,Z02,61.3,pełne,2025-10-09
IK-01-00391,Z08,55.2,brak,2025-01-01
IK-01-00391,Z16,37.6,brak,2025-09-22
IK-01-00391,Z04,53.3,częściowe,2025-02-28
IK-01-00392,Z07,52.3,brak,2026-07-08
IK-01-00392,Z02,38.1,pełne,2024-12-07
IK-01-00392,Z08,40.9,częściowe,2025-12-07
IK-01-00392,Z16,66.4,brak,2025-04-08
IK-01-00392,Z04,68.7,brak,2024-10-24
IK-01-00393,Z07,50.5,częściowe,2025-12-13
IK-01-00393,Z02,24.2,pełne,2025-02-18
IK-01-00393,Z08,44.1,częściowe,2025-12-10
IK-01-00393,Z16,24.4,pełne,2026-01-24
IK-01-00393,Z04,53.7,częściowe,2026-02-04
IK-01-00394,Z07,62.6,częściowe,2026-08-19
IK-01-00394,Z02,69.6,częściowe,2026-01-30
IK-01-00394,Z08,22.3,częściowe,2026-01-18
IK-01-00394,Z16,58.5,brak,2026-03-06
IK-01-00394,Z04,58.0,częściowe,2025-02-23
IK-01-00395,Z07,53.8,częściowe,2026-03-22
IK-01-00395,Z02,62.5,pełne,2025-03-03
IK-01-00395,Z08,16.9,częściowe,2025-04-20
IK-01-00395,Z16,57.1,częściowe,2024-10-15
IK-01-00395,Z04,45.0,częściowe,2026-04-20
IK-01-00396,Z07,69.3,brak,2025-11-25
IK-01-00396,Z02,20.1,częściowe,2025-05-01
IK-01-00396,Z08,22.5,częściowe,2025-03-17
IK-01-00396,Z16,45.8,pełne,2026-05-30
IK-01-00396,Z04,20.9,brak,2025-10-10
IK-01-00397,Z07,24.8,brak,2025-04-06
IK-01-00397,Z02,32.9,częściowe,2025-12-21
IK-01-00397,Z08,27.9,brak,2025-02-09
IK-01-00397,Z16,47.7,częściowe,2025-09-26
IK-01-00397,Z04,54.3,pełne,2025-09-18
IK-01-00398,Z07,50.7,brak,2026-01-16
IK-01-00398,Z02,48.4,brak,2025-07-13
IK-01-00398,Z08,67.6,częściowe,2025-05-01
IK-01-00398,Z16,64.6,brak,2024-10-19
IK-01-00398,Z04,54.1,częściowe,2025-01-29
IK-01-00399,Z07,30.5,pełne,2026-08-19
IK-01-00399,Z02,86.7,częściowe,2026-05-17
IK-01-00399,Z08,46.2,pełne,2024-12-05
IK-01-00399,Z16,49.6,częściowe,2025-04-28
IK-01-00399,Z04,27.7,częściowe,2025-09-18
IK-01-00400,Z07,63.4,częściowe,2024-12-08
IK-01-00400,Z02,21.9,częściowe,2025-08-14
IK-01-00400,Z08,65.0,brak,2025-07-13
IK-01-00400,Z16,51.7,częściowe,2025-01-29
IK-01-00400,Z04,65.2,częściowe,2025-09-01
IK-01-00401,Z07,57.4,pełne,2025-04-08
IK-01-00401,Z02,38.8,brak,2025-06-01
IK-01-00401,Z08,57.7,częściowe,2025-08-12
IK-01-00401,Z16,24.0,częściowe,2025-01-06
IK-01-00401,Z04,53.3,brak,2026-06-29
IK-01-00402,Z07,23.1,pełne,2025-05-04
IK-01-00402,Z02,61.6,częściowe,2026-07-16
IK-01-00402,Z08,22.4,pełne,2025-01-10
IK-01-00402,Z16,55.3,częściowe,2025-10-13
IK-01-00402,Z04,27.7,pełne,2026-03-17
IK-01-00403,Z07,21.9,brak,2024-12-08
IK-01-00403,Z02,64.9,brak,2025-05-12
IK-01-00403,Z08,46.6,częściowe,2025-12-31
IK-01-00403,Z16,25.4,częściowe,2026-03-01
IK-01-00403,Z04,24.2,pełne,2026-06-07
IK-01-00404,Z07,45.4,częściowe,2026-04-07
IK-01-00404,Z02,69.7,pełne,2026-03-20
IK-01-00404,Z08,20.2,częściowe,2024-11-23
IK-01-00404,Z16,26.1,częściowe,2026-02-21
IK-01-00404,Z04,52.9,brak,2025-05-16
IK-01-00405,Z07,26.6,częściowe,2025-09-01
IK-01-00405,Z02,47.3,brak,2024-11-08
IK-01-00405,Z08,44.1,częściowe,2026-02-24
IK-01-00405,Z16,35.6,częściowe,2025-02-08
IK-01-00405,Z04,54.3,brak,2024-10-23
IK-01-00406,Z07,67.2,częściowe,2024-12-04
IK-01-00406,Z02,17.2,częściowe,2026-05-30
IK-01-00406,Z08,54.0,pełne,2026-07-07
IK-01-00406,Z16,15.2,pełne,2026-01-31
IK-01-00406,Z04,60.2,częściowe,2025-05-28
IK-01-00407,Z07,19.9,częściowe,2025-04-27
IK-01-00407,Z02,43.0,pełne,2026-08-09
IK-01-00407,Z08,69.3,pełne,2025-03-18
IK-01-00407,Z16,68.6,pełne,2025-08-24
IK-01-00407,Z04,53.6,częściowe,2026-04-13
IK-01-00408,Z07,28.3,częściowe,2026-01-30
IK-01-00408,Z02,48.3,częściowe,2025-11-20
IK-01-00408,Z08,28.1,częściowe,2026-01-10
IK-01-00408,Z16,36.7,częściowe,2026-07-22
IK-01-00408,Z04,65.8,częściowe,2025-08-26
IK-01-00409,Z07,67.6,częściowe,2025-05-29
IK-01-00409,Z02,28.3,częściowe,2025-04-12
IK-01-00409,Z08,40.3,częściowe,2026-02-10
IK-01-00409,Z16,46.4,częściowe,2026-06-19
IK-01-00409,Z04,50.2,brak,2025-02-01
IK-01-00410,Z07,27.0,częściowe,2025-11-26
IK-01-00410,Z02,69.3,częściowe,2026-08-18
IK-01-00410,Z08,55.2,pełne,2026-07-29
IK-01-00410,Z16,52.8,pełne,2026-08-01
IK-01-00410,Z04,25.3,brak,2025-08-06
IK-01-00411,Z07,62.0,pełne,2025-12-27
IK-01-00411,Z02,89.7,brak,2025-07-03
IK-01-00411,Z08,21.6,częściowe,2026-08-09
IK-01-00411,Z16,58.4,częściowe,2025-10-10
IK-01-00411,Z04,36.9,częściowe,2025-12-22
IK-01-00412,Z07,35.7,brak,2025-04-11
IK-01-00412,Z02,93.1,brak,2025-08-21
IK-01-00412,Z08,50.9,częściowe,2025-01-31
IK-01-00412,Z16,42.7,częściowe,2025-05-19
IK-01-00412,Z04,35.9,pełne,2025-01-17
IK-01-00413,Z07,67.9,brak,2026-03-04
IK-01-00413,Z02,29.8,pełne,2025-02-02
IK-01-00413,Z08,35.7,częściowe,2026-06-24
IK-01-00413,Z16,28.9,częściowe,2024-12-20
IK-01-00413,Z04,19.5,częściowe,2026-04-07
IK-01-00414,Z07,62.7,częściowe,2026-07-03
IK-01-00414,Z02,35.4,pełne,2026-03-06
IK-01-00414,Z08,29.7,brak,2026-04-03
IK-01-00414,Z16,47.6,brak,2026-06-27
IK-01-00414,Z04,22.8,brak,2025-11-12
IK-01-00415,Z07,42.0,pełne,2026-04-19
IK-01-00415,Z02,36.7,częściowe,2025-06-04
IK-01-00415,Z08,48.9,częściowe,2026-02-17
IK-01-00415,Z16,50.8,częściowe,2025-05-02
IK-01-00415,Z04,22.8,brak,2026-06-23
IK-01-00416,Z07,65.0,częściowe,2025-10-31
IK-01-00416,Z02,23.7,częściowe,2025-10-04
IK-01-00416,Z08,39.6,brak,2025-01-03
IK-01-00416,Z16,48.2,częściowe,2025-01-09
IK-01-00416,Z04,55.0,brak,2026-01-22
IK-01-00417,Z07,24.8,częściowe,2025-07-02
IK-01-00417,Z02,22.9,częściowe,2025-03-21
IK-01-00417,Z08,24.5,pełne,2025-05-08
IK-01-00417,Z16,62.5,brak,2026-08-20
IK-01-00417,Z04,61.4,brak,2026-06-30
IK-01-00418,Z07,15.2,częściowe,2025-12-01
IK-01-00418,Z02,66.3,pełne,2024-12-19
IK-01-00418,Z08,23.2,częściowe,2026-04-30
IK-01-00418,Z16,26.6,brak,2024-12-27
IK-01-00418,Z04,66.2,częściowe,2026-03-02
IK-01-00419,Z07,49.5,częściowe,2025-06-19
IK-01-00419,Z02,57.0,pełne,2026-01-04
IK-01-00419,Z08,57.5,brak,2026-02-18
IK-01-00419,Z16,24.6,brak,2026-03-10
IK-01-00419,Z04,23.4,brak,2026-08-05
IK-01-00420,Z07,16.6,częściowe,2025-12-24
IK-01-00420,Z02,39.3,częściowe,2026-01-31
IK-01-00420,Z08,57.2,brak,2026-04-10
IK-01-00420,Z16,33.1,brak,2025-11-15
IK-01-00420,Z04,52.5,brak,2025-06-06
IK-02-00421,Z12,58.8,brak,2025-06-17
IK-02-00421,Z07,37.0,brak,2025-10-04
IK-02-00421,Z08,29.1,pełne,2025-06-13
IK-02-00421,Z04,23.7,częściowe,2026-08-19
IK-02-00422,Z12,27.2,częściowe,2026-08-02
IK-02-00422,Z07,58.5,brak,2025-06-01
IK-02-00422,Z08,40.2,pełne,2024-11-26
IK-02-00422,Z04,35.6,brak,2025-02-09
IK-02-00423,Z12,51.0,brak,2025-01-11
IK-02-00423,Z07,23.3,pełne,2025-08-09
IK-02-00423,Z08,40.4,częściowe,2025-02-08
IK-02-00423,Z04,23.2,pełne,2024-11-01
IK-02-00424,Z12,37.3,częściowe,2025-07-02
IK-02-00424,Z07,56.0,brak,2026-01-10
IK-02-00424,Z08,17.1,pełne,2026-03-30
IK-02-00424,Z04,29.5,częściowe,2025-10-19
IK-02-00425,Z12,31.4,częściowe,2025-12-25
IK-02-00425,Z07,31.0,częściowe,2025-11-20
IK-02-00425,Z08,46.2,pełne,2025-03-15
IK-02-00425,Z04,65.5,częściowe,2026-02-10
IK-02-00426,Z12,39.6,pełne,2026-01-03
IK-02-00426,Z07,30.9,częściowe,2026-05-11
IK-02-00426,Z08,58.9,pełne,2024-12-17
IK-02-00426,Z04,35.9,częściowe,2026-06-12
IK-02-00427,Z12,67.2,pełne,2025-02-04
IK-02-00427,Z07,68.4,brak,2026-08-25
IK-02-00427,Z08,34.7,częściowe,2026-03-01
IK-02-00427,Z04,60.4,częściowe,2026-04-03
IK-02-00428,Z12,40.8,brak,2024-12-08
IK-02-00428,Z07,51.7,częściowe,2026-06-14
IK-02-00428,Z08,57.8,pełne,2026-03-26
IK-02-00428,Z04,54.3,częściowe,2025-10-21
IK-02-00429,Z12,20.9,pełne,2026-06-18
IK-02-00429,Z07,27.0,częściowe,2026-08-04
IK-02-00429,Z08,68.9,brak,2025-01-23
IK-02-00429,Z04,65.6,pełne,2026-04-27
IK-02-00430,Z12,31.3,pełne,2025-12-28
IK-02-00430,Z07,53.7,częściowe,2025-09-23
IK-02-00430,Z08,24.3,częściowe,2026-08-02
IK-02-00430,Z04,28.9,częściowe,2026-04-11
IK-02-00431,Z12,41.2,częściowe,2025-12-01
IK-02-00431,Z07,19.7,brak,2025-12-31
IK-02-00431,Z08,29.7,częściowe,2025-03-14
IK-02-00431,Z04,43.4,pełne,2025-02-05
IK-02-00432,Z12,67.1,pełne,2024-12-10
IK-02-00432,Z07,29.4,pełne,2026-02-16
IK-02-00432,Z08,38.4,częściowe,2025-06-14
IK-02-00432,Z04,32.4,częściowe,2026-07-02
IK-02-00433,Z12,34.8,częściowe,2026-02-20
IK-02-00433,Z07,22.8,brak,2025-06-26
IK-02-00433,Z08,63.9,częściowe,2024-11-10
IK-02-00433,Z04,44.1,brak,2025-01-02
IK-02-00434,Z12,38.1,częściowe,2024-12-25
IK-02-00434,Z07,26.2,częściowe,2025-05-04
IK-02-00434,Z08,46.0,częściowe,2025-01-01
IK-02-00434,Z04,65.8,brak,2026-02-10
IK-02-00435,Z12,41.4,brak,2024-11-15
IK-02-00435,Z07,56.9,brak,2025-09-13
IK-02-00435,Z08,58.1,częściowe,2026-03-16
IK-02-00435,Z04,48.5,pełne,2026-03-17
IK-02-00436,Z12,62.6,częściowe,2026-07-13
IK-02-00436,Z07,21.1,częściowe,2025-11-16
IK-02-00436,Z08,62.8,częściowe,2024-11-07
IK-02-00436,Z04,23.4,częściowe,2024-12-20
IK-02-00437,Z12,26.8,pełne,2025-06-14
IK-02-00437,Z07,60.9,brak,2026-03-15
IK-02-00437,Z08,67.6,częściowe,2025-12-19
IK-02-00437,Z04,66.4,pełne,2025-11-28
IK-02-00438,Z12,16.1,częściowe,2026-01-05
IK-02-00438,Z07,21.4,częściowe,2025-11-27
IK-02-00438,Z08,69.2,pełne,2026-03-20
IK-02-00438,Z04,66.4,częściowe,2026-04-13
IK-02-00439,Z12,57.7,pełne,2024-10-28
IK-02-00439,Z07,42.9,częściowe,2024-12-23
IK-02-00439,Z08,43.2,pełne,2026-07-26
IK-02-00439,Z04,21.9,częściowe,2026-05-16
IK-02-00440,Z12,51.3,częściowe,2024-11-12
IK-02-00440,Z07,41.1,częściowe,2026-02-18
IK-02-00440,Z08,21.7,brak,2025-04-14
IK-02-00440,Z04,19.3,częściowe,2025-07-18
IK-02-00441,Z12,24.6,częściowe,2026-08-16
IK-02-00441,Z07,22.6,częściowe,2026-05-17
IK-02-00441,Z08,49.4,częściowe,2026-01-19
IK-02-00441,Z04,52.0,częściowe,2026-07-31
IK-02-00442,Z12,52.1,częściowe,2025-11-30
IK-02-00442,Z07,41.0,pełne,2026-04-11
IK-02-00442,Z08,24.7,pełne,2025-07-08
IK-02-00442,Z04,57.8,brak,2026-02-02
IK-02-00443,Z12,42.9,brak,2025-10-09
IK-02-00443,Z07,66.6,pełne,2024-11-03
IK-02-00443,Z08,26.9,brak,2025-06-30
IK-02-00443,Z04,33.8,brak,2025-02-15
IK-02-00444,Z12,36.1,pełne,2026-02-06
IK-02-00444,Z07,42.7,brak,2025-07-14
IK-02-00444,Z08,66.4,częściowe,2024-10-28
IK-02-00444,Z04,39.6,częściowe,2024-12-13
IK-02-00445,Z12,60.5,częściowe,2025-07-09
IK-02-00445,Z07,54.8,częściowe,2024-12-07
IK-02-00445,Z08,53.4,częściowe,2026-05-08
IK-02-00445,Z04,53.1,częściowe,2025-08-04
IK-02-00446,Z12,23.2,częściowe,2025-10-13
IK-02-00446,Z07,35.2,pełne,2026-04-06
IK-02-00446,Z08,66.9,brak,2025-02-17
IK-02-00446,Z04,22.1,częściowe,2026-02-02
IK-02-00447,Z12,40.5,częściowe,2026-01-13
IK-02-00447,Z07,69.5,brak,2026-01-05
IK-02-00447,Z08,36.3,pełne,2026-03-16
IK-02-00447,Z04,68.1,pełne,2025-08-05
IK-02-00448,Z12,64.0,częściowe,2025-06-18
IK-02-00448,Z07,58.6,częściowe,2024-12-15
IK-02-00448,Z08,34.9,częściowe,2025-11-21
IK-02-00448,Z04,47.9,pełne,2025-03-13
IK-02-00449,Z12,35.0,częściowe,2025-08-22
IK-02-00449,Z07,62.5,częściowe,2025-08-27
IK-02-00449,Z08,18.6,częściowe,2026-03-31
IK-02-00449,Z04,54.1,pełne,2024-12-18
IK-02-00450,Z12,33.0,częściowe,2025-01-17
IK-02-00450,Z07,38.8,częściowe,2025-11-23
IK-02-00450,Z08,38.8,brak,2026-05-11
IK-02-00450,Z04,25.0,częściowe,2026-08-11
IK-02-00451,Z12,39.0,częściowe,2025-07-23
IK-02-00451,Z07,22.7,pełne,2026-06-24
IK-02-00451,Z08,66.1,pełne,2025-01-20
IK-02-00451,Z04,64.7,częściowe,2025-08-03
IK-02-00452,Z12,50.7,brak,2026-03-02
IK-02-00452,Z07,59.6,pełne,2025-12-25
IK-02-00452,Z08,46.8,brak,2025-08-18
IK-02-00452,Z04,20.1,brak,2025-08-30
IK-02-00453,Z12,26.3,częściowe,2025-03-13
IK-02-00453,Z07,19.7,pełne,2026-07-29
IK-02-00453,Z08,64.0,częściowe,2026-02-19
IK-02-00453,Z04,27.2,częściowe,2025-03-02
IK-02-00454,Z12,28.3,częściowe,2025-05-30
IK-02-00454,Z07,33.2,brak,2025-09-24
IK-02-00454,Z08,45.5,częściowe,2025-02-04
IK-02-00454,Z04,37.4,częściowe,2026-03-30
IK-02-00455,Z12,65.4,częściowe,2026-02-06
IK-02-00455,Z07,63.1,częściowe,2025-10-15
IK-02-00455,Z08,44.2,częściowe,2026-07-15
IK-02-00455,Z04,43.1,częściowe,2025-11-06
IK-02-00456,Z12,55.8,brak,2026-02-09
IK-02-00456,Z07,16.6,pełne,2024-10-11
IK-02-00456,Z08,43.4,częściowe,2024-10-26
IK-02-00456,Z04,37.3,pełne,2025-05-22
IK-02-00457,Z12,46.4,częściowe,2026-08-02
IK-02-00457,Z07,30.4,częściowe,2026-07-20
IK-02-00457,Z08,35.7,częściowe,2026-02-12
IK-02-00457,Z04,52.5,częściowe,2025-11-20
IK-02-00458,Z12,64.6,brak,2025-03-19
IK-02-00458,Z07,39.7,brak,2026-07-15
IK-02-00458,Z08,36.9,częściowe,2026-02-02
IK-02-00458,Z04,53.8,brak,2024-11-03
IK-02-00459,Z12,67.5,brak,2025-10-04
IK-02-00459,Z07,49.5,częściowe,2025-09-15
IK-02-00459,Z08,62.0,częściowe,2025-01-24
IK-02-00459,Z04,65.9,częściowe,2026-07-31
IK-02-00460,Z12,41.2,pełne,2025-12-16
IK-02-00460,Z07,15.5,pełne,2024-11-05
IK-02-00460,Z08,20.2,brak,2026-04-12
IK-02-00460,Z04,18.1,częściowe,2026-07-05
IK-02-00461,Z12,22.4,brak,2024-12-20
IK-02-00461,Z07,22.4,brak,2026-01-09
IK-02-00461,Z08,23.0,brak,2026-04-04
IK-02-00461,Z04,49.5,częściowe,2025-10-21
IK-02-00462,Z12,17.5,brak,2026-02-19
IK-02-00462,Z07,47.0,częściowe,2025-07-28
IK-02-00462,Z08,32.6,częściowe,2025-04-26
IK-02-00462,Z04,49.8,pełne,2026-04-18
IK-02-00463,Z12,58.0,częściowe,2025-06-03
IK-02-00463,Z07,43.0,brak,2026-02-12
IK-02-00463,Z08,20.4,częściowe,2024-10-31
IK-02-00463,Z04,51.4,pełne,2025-03-08
IK-02-00464,Z12,38.6,częściowe,2026-05-06
IK-02-00464,Z07,67.5,częściowe,2025-07-07
IK-02-00464,Z08,45.9,brak,2025-04-29
IK-02-00464,Z04,39.9,częściowe,2025-11-06
IK-02-00465,Z12,25.0,brak,2026-05-19
IK-02-00465,Z07,45.3,brak,2024-12-10
IK-02-00465,Z08,36.7,pełne,2025-10-02
IK-02-00465,Z04,45.3,częściowe,2024-11-22
IK-02-00466,Z12,23.0,częściowe,2024-11-12
IK-02-00466,Z07,68.2,częściowe,2025-05-08
IK-02-00466,Z08,60.5,brak,2026-02-25
IK-02-00466,Z04,59.5,brak,2025-12-08
IK-02-00467,Z12,41.5,brak,2025-07-09
IK-02-00467,Z07,45.6,brak,2025-11-21
IK-02-00467,Z08,19.2,brak,2026-02-13
IK-02-00467,Z04,46.9,pełne,2026-02-25
IK-02-00468,Z12,21.5,pełne,2025-04-25
IK-02-00468,Z07,60.5,brak,2025-11-17
IK-02-00468,Z08,64.2,pełne,2026-02-22
IK-02-00468,Z04,67.0,brak,2026-04-22
IK-02-00469,Z12,40.7,brak,2026-01-04
IK-02-00469,Z07,56.3,brak,2026-05-13
IK-02-00469,Z08,19.7,brak,2025-03-15
IK-02-00469,Z04,53.4,brak,2025-04-11
IK-02-00470,Z12,50.1,pełne,2026-04-14
IK-02-00470,Z07,60.3,pełne,2025-02-04
IK-02-00470,Z08,39.2,brak,2026-02-06
IK-02-00470,Z04,38.0,brak,2025-09-06
IK-02-00471,Z12,48.7,częściowe,2024-11-04
IK-02-00471,Z07,31.3,częściowe,2025-09-02
IK-02-00471,Z08,38.3,częściowe,2025-03-19
IK-02-00471,Z04,59.0,częściowe,2025-08-04
IK-02-00472,Z12,22.4,brak,2025-11-25
IK-02-00472,Z07,66.6,częściowe,2025-08-05
IK-02-00472,Z08,37.5,pełne,2026-05-18
IK-02-00472,Z04,61.7,częściowe,2026-07-10
IK-02-00473,Z12,26.7,częściowe,2026-03-13
IK-02-00473,Z07,40.4,brak,2025-05-05
IK-02-00473,Z08,66.7,częściowe,2026-05-21
IK-02-00473,Z04,59.1,pełne,2025-03-13
IK-02-00474,Z12,48.1,częściowe,2025-01-17
IK-02-00474,Z07,24.3,częściowe,2026-05-22
IK-02-00474,Z08,17.4,pełne,2026-06-16
IK-02-00474,Z04,53.0,brak,2025-06-20
IK-02-00475,Z12,26.3,częściowe,2025-12-19
IK-02-00475,Z07,34.4,częściowe,2025-01-14
IK-02-00475,Z08,27.1,pełne,2025-08-24
IK-02-00475,Z04,49.5,częściowe,2025-03-29
IK-02-00476,Z12,26.0,brak,2025-05-30
IK-02-00476,Z07,20.8,częściowe,2025-02-01
IK-02-00476,Z08,25.5,brak,2025-08-16
IK-02-00476,Z04,44.7,brak,2025-03-18
IK-02-00477,Z12,38.8,częściowe,2026-07-02
IK-02-00477,Z07,19.9,częściowe,2026-05-13
IK-02-00477,Z08,38.9,częściowe,2024-11-10
IK-02-00477,Z04,49.2,częściowe,2024-10-21
IK-02-00478,Z12,32.5,brak,2024-11-14
IK-02-00478,Z07,69.9,częściowe,2024-10-10
IK-02-00478,Z08,33.6,pełne,2025-09-03
IK-02-00478,Z04,25.7,brak,2026-03-29
IK-02-00479,Z12,47.3,brak,2025-06-13
IK-02-00479,Z07,57.9,brak,2026-01-22
IK-02-00479,Z08,34.5,częściowe,2025-11-26
IK-02-00479,Z04,28.7,brak,2025-07-04
IK-02-00480,Z12,41.5,brak,2026-03-05
IK-02-00480,Z07,69.5,brak,2025-06-01
IK-02-00480,Z08,31.7,brak,2026-02-20
IK-02-00480,Z04,48.3,częściowe,2025-03-26
IK-02-00481,Z12,56.5,częściowe,2025-08-27
IK-02-00481,Z07,20.9,częściowe,2025-07-02
IK-02-00481,Z08,28.1,częściowe,2025-04-25
IK-02-00481,Z04,55.8,częściowe,2025-04-24
IK-02-00482,Z12,49.6,pełne,2025-10-03
IK-02-00482,Z07,20.9,pełne,2026-04-12
IK-02-00482,Z08,55.5,brak,2025-05-16
IK-02-00482,Z04,45.7,brak,2025-06-15
IK-02-00483,Z12,16.0,pełne,2025-02-01
IK-02-00483,Z07,57.8,częściowe,2025-06-27
IK-02-00483,Z08,40.5,pełne,2025-12-04
IK-02-00483,Z04,30.9,brak,2026-07-22
IK-02-00484,Z12,24.6,częściowe,2026-07-23
IK-02-00484,Z07,21.7,częściowe,2025-06-28
IK-02-00484,Z08,17.3,brak,2025-10-24
IK-02-00484,Z04,65.7,brak,2025-02-11
IK-02-00485,Z12,61.4,częściowe,2025-03-17
IK-02-00485,Z07,34.6,częściowe,2025-07-22
IK-02-00485,Z08,19.4,częściowe,2025-03-11
IK-02-00485,Z04,25.1,częściowe,2025-12-01
IK-02-00486,Z12,59.4,brak,2025-11-15
IK-02-00486,Z07,40.8,częściowe,2025-01-31
IK-02-00486,Z08,31.9,brak,2025-02-17
IK-02-00486,Z04,49.5,częściowe,2025-05-04
IK-02-00487,Z12,47.0,brak,2025-10-14
IK-02-00487,Z07,30.4,częściowe,2024-11-30
IK-02-00487,Z08,33.2,pełne,2026-08-08
IK-02-00487,Z04,27.1,pełne,2026-07-19
IK-02-00488,Z12,40.8,częściowe,2025-12-05
IK-02-00488,Z07,25.4,pełne,2025-02-09
IK-02-00488,Z08,43.8,pełne,2025-01-22
IK-02-00488,Z04,58.2,brak,2026-01-26
IK-02-00489,Z12,50.1,częściowe,2024-12-28
IK-02-00489,Z07,24.0,częściowe,2026-07-19
IK-02-00489,Z08,57.0,pełne,2026-06-01
IK-02-00489,Z04,21.4,pełne,2025-05-18
IK-02-00490,Z12,31.6,częściowe,2025-11-14
IK-02-00490,Z07,40.9,częściowe,2026-02-20
IK-02-00490,Z08,16.4,brak,2025-05-03
IK-02-00490,Z04,24.2,częściowe,2025-08-27
IK-02-00491,Z12,55.4,częściowe,2025-09-29
IK-02-00491,Z07,58.3,brak,2025-08-15
IK-02-00491,Z08,49.6,brak,2026-06-16
IK-02-00491,Z04,67.5,brak,2024-12-11
IK-02-00492,Z12,49.2,częściowe,2026-01-20
IK-02-00492,Z07,34.5,brak,2025-06-22
IK-02-00492,Z08,66.4,częściowe,2025-08-21
IK-02-00492,Z04,28.7,brak,2025-02-13
IK-02-00493,Z12,29.5,częściowe,2026-06-09
IK-02-00493,Z07,34.3,częściowe,2025-04-04
IK-02-00493,Z08,60.2,brak,2025-01-31
IK-02-00493,Z04,21.4,częściowe,2024-12-06
IK-02-00494,Z12,43.6,częściowe,2026-04-11
IK-02-00494,Z07,45.3,brak,2024-12-25
IK-02-00494,Z08,23.0,brak,2025-02-24
IK-02-00494,Z04,26.3,częściowe,2025-03-01
IK-02-00495,Z12,42.2,brak,2026-03-03
IK-02-00495,Z07,63.9,brak,2024-11-01
IK-02-00495,Z08,48.5,częściowe,2024-10-27
IK-02-00495,Z04,36.2,częściowe,2026-05-10
IK-02-00496,Z12,28.0,pełne,2026-04-20
IK-02-00496,Z07,56.9,częściowe,2025-05-19
IK-02-00496,Z08,49.3,częściowe,2026-01-18
IK-02-00496,Z04,32.2,częściowe,2025-07-05
IK-02-00497,Z12,39.9,częściowe,2025-09-27
IK-02-00497,Z07,65.0,częściowe,2024-10-22
IK-02-00497,Z08,54.2,częściowe,2024-11-12
IK-02-00497,Z04,53.9,pełne,2025-01-08
