gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,lat,lon
1219004,1219,12,gmina małopolskie-południowy-19-04,wiejska,3719,50.13698,20.35591
1219005,1219,12,gmina małopolskie-południowy-19-05,wiejska,22913,50.25232,19.8673
1219006,1219,12,gmina małopolskie-południowy-19-06,wiejska,10983,50.26967,20.23135
1219007,1219,12,gmina małopolskie-południowy-19-07,wiejska,13182,50.20628,20.07971
1220001,1220,12,gmina małopolskie-wschodni-20-01,wiejska,5556,49.87347,19.96458
1220002,1220,12,gmina małopolskie-wschodni-20-02,miejsko-wiejska,9093,50.19268,19.64592
1220003,1220,12,gmina małopolskie-wschodni-20-03,wiejska,12087,50.38729,19.91496
1220004,1220,12,gmina małopolskie-wschodni-20-04,wiejska,7799,50.16037,20.28619
1220005,1220,12,gmina małopolskie-wschodni-20-05,wiejska,4295,50.14662,19.74812
1220006,1220,12,gmina małopolskie-wschodni-20-06,wiejska,5772,50.11375,20.15604
1220007,1220,12,gmina małopolskie-wschodni-20-07,miejsko-wiejska,24750,50.17846,19.8285
1221001,1221,12,gmina małopolskie-zachodni-21-01,miejska,126184,49.77023,19.96555
1221002,1221,12,gmina małopolskie-zachodni-21-02,wiejska,2696,50.0073,20.25804
1221003,1221,12,gmina małopolskie-zachodni-21-03,miejska,120455,49.64517,20.35112
1221004,1221,12,gmina małopolskie-zachodni-21-04,wiejska,8463,49.9306,19.76099
1221005,1221,12,gmina małopolskie-zachodni-21-05,wiejska,20134,49.92806,20.06668
1221006,1221,12,gmina małopolskie-zachodni-21-06,wiejska,12088,49.7263,19.96398
1221007,1221,12,gmina małopolskie-zachodni-21-07,wiejska,6079,49.58496,20.2378
1222001,1222,12,gmina małopolskie-centralny-22-01,wiejska,16962,49.97186,21.1174
1222002,1222,12,gmina małopolskie-centralny-22-02,wiejska,6873,50.10571,20.932
1222003,1222,12,gmina małopolskie-centralny-22-03,miejsko-wiejska,4685,50.1998,21.0391
1222004,1222,12,gmina małopolskie-centralny-22-04,wiejska,28387,50.06905,20.87529
1222005,1222,12,gmina małopolskie-centralny-22-05,miejska,57566,50.14503,21.18935
1222006,1222,12,gmina małopolskie-centralny-22-06,wiejska,16952,49.97817,21.02706
1222007,1222,12,gmina małopolskie-centralny-22-07,wiejska,7285,49.89523,21.00116
1401001,1401,14,gmina mazowieckie-południowy-01-01,wiejska,18556,52.82872,20.95647
1401002,1401,14,gmina mazowieckie-południowy-01-02,wiejska,3088,53.01429,21.19506
1401003,1401,14,gmina mazowieckie-południowy-01-03,wiejska,5424,52.76225,20.93153
1401004,1401,14,gmina mazowieckie-południowy-01-04,wiejska,19581,52.74677,21.47203
1401005,1401,14,gmina mazowieckie-południowy-01-05,wiejska,8366,52.98371,21.26099
1401006,1401,14,gmina mazowieckie-południowy-01-06,miejska,45661,52.89135,21.33065
1401007,1401,14,gmina mazowieckie-południowy-01-07,miejsko-wiejska,10053,52.7676,21.57615
1402001,1402,14,gmina mazowieckie-wschodni-02-01,miejska,15332,51.9106,20.391
1402002,1402,14,gmina mazowieckie-wschodni-02-02,wiejska,10399,51.85421,20.44797
1402003,1402,14,gmina mazowieckie-wschodni-02-03,wiejska,7297,51.70439,20.38998
1402004,1402,14,gmina mazowieckie-wschodni-02-04,wiejska,4095,51.68457,20.41418
1402005,1402,14,gmina mazowieckie-wschodni-02-05,miejsko-wiejska,10965,51.97851,20.49593
1402006,1402,14,gmina mazowieckie-wschodni-02-06,miejska,8117,51.73311,20.76314
1402007,1402,14,gmina mazowieckie-wschodni-02-07,wiejska,4233,51.98945,20.25765
1403001,1403,14,gmina mazowieckie-zachodni-03-01,wiejska,8513,52.57031,21.2512
1403002,1403,14,gmina mazowieckie-zachodni-03-02,miejsko-wiejska,8820,52.59435,20.94498
1403003,1403,14,gmina mazowieckie-zachodni-03-03,miejsko-wiejska,9566,52.49498,21.22573
1403004,1403,14,gmina mazowieckie-zachodni-03-04,miejska,137093,52.82815,21.281
1403005,1403,14,gmina mazowieckie-zachodni-03-05,wiejska,7684,52.40059,20.89328
1403006,1403,14,gmina mazowieckie-zachodni-03-06,miejsko-wiejska,17949,52.54996,21.01165
1403007,1403,14,gmina mazowieckie-zachodni-03-07,wiejska,7312,52.51456,20.91142
1404001,1404,14,gmina mazowieckie-centralny-04-01,miejska,26074,52.26655,19.89969
1404002,1404,14,gmina mazowieckie-centralny-04-02,wiejska,4992,52.45036,19.99638
1404003,1404,14,gmina mazowieckie-centralny-04-03,miejska,24083,52.46005,20.01349
1404004,1404,14,gmina mazowieckie-centralny-04-04,wiejska,6819,52.44361,20.16744
1404005,1404,14,gmina mazowieckie-centralny-04-05,wiejska,7396,52.39293,19.89194
1404006,1404,14,gmina mazowieckie-centralny-04-06,wiejska,4752,52.48244,20.12502
1404007,1404,14,gmina mazowieckie-centralny-04-07,wiejska,10745,52.41896,20.04926
1405001,1405,14,gmina mazowieckie-miejski-05-01,miejsko-wiejska,12478,52.67399,21.42306
1405002,1405,14,gmina mazowieckie-miejski-05-02,wiejska,7612,52.73274,21.29334
1405003,1405,14,gmina mazowieckie-miejski-05-03,miejska,39817,52.5891,21.29686
1405004,1405,14,gmina mazowieckie-miejski-05-04,miejsko-wiejska,5134,52.64361,21.79054
1405005,1405,14,gmina mazowieckie-miejski-05-05,miejska,21324,52.56166,21.16515
1405006,1405,14,gmina mazowieckie-miejski-05-06,wiejska,5987,52.75321,21.12207
1405007,1405,14,gmina mazowieckie-miejski-05-07,miejsko-wiejska,6039,52.34606,21.10598
1406001,1406,14,gmina mazowieckie-północny-06-01,wiejska,2809,51.86017,21.2726
1406002,1406,14,gmina mazowieckie-północny-06-02,miejska,21432,51.56136,20.91166
1406003,1406,14,gmina mazowieckie-północny-06-03,miejsko-wiejska,5163,51.94696,20.68707
1406004,1406,14,gmina mazowieckie-północny-06-04,wiejska,5476,51.75491,20.88464
1406005,1406,14,gmina mazowieckie-północny-06-05,wiejska,7037,51.71347,20.70288
1406006,1406,14,gmina mazowieckie-północny-06-06,wiejska,3682,51.82965,20.40118
1406007,1406,14,gmina mazowieckie-północny-06-07,miejska,20427,51.87676,20.79824
1407001,1407,14,gmina mazowieckie-południowy-07-01,wiejska,11684,52.29175,21.25111
1407002,1407,14,gmina mazowieckie-południowy-07-02,wiejska,14375,52.35821,21.20509
1407003,1407,14,gmina mazowieckie-południowy-07-03,wiejska,12903,52.24308,20.77352
1407004,1407,14,gmina mazowieckie-południowy-07-04,miejsko-wiejska,10515,52.3712,21.23605
1407005,1407,14,gmina mazowieckie-południowy-07-05,miejsko-wiejska,4534,52.18237,21.11624
1407006,1407,14,gmina mazowieckie-południowy-07-06,miejsko-wiejska,7753,52.05506,21.10013
1407007,1407,14,gmina mazowieckie-południowy-07-07,miejska,8531,52.17733,21.28568
1408001,1408,14,gmina mazowieckie-wschodni-08-01,wiejska,25120,51.93093,20.8805
1408002,1408,14,gmina mazowieckie-wschodni-08-02,wiejska,8320,52.32053,20.84943
1408003,1408,14,gmina mazowieckie-wschodni-08-03,wiejska,6028,52.2903,20.87187
1408004,1408,14,gmina mazowieckie-wschodni-08-04,wiejska,12679,51.89694,20.91055
1408005,1408,14,gmina mazowieckie-wschodni-08-05,wiejska,2895,51.95176,21.10253
1408006,1408,14,gmina mazowieckie-wschodni-08-06,miejska,26083,52.04749,20.80082
1408007,1408,14,gmina mazowieckie-wschodni-08-07,wiejska,7067,52.12811,21.12983
1409001,1409,14,gmina mazowieckie-zachodni-09-01,miejsko-wiejska,1800,51.99612,21.11414
1409002,1409,14,gmina mazowieckie-zachodni-09-02,miejska,25303,52.15669,21.13474
1409003,1409,14,gmina mazowieckie-zachodni-09-03,wiejska,6707,52.03576,21.03726
1409004,1409,14,gmina mazowieckie-zachodni-09-04,miejska,54842,52.00909,21.07198
1409005,1409,14,gmina mazowieckie-zachodni-09-05,wiejska,9078,52.3071,21.02685
1409006,1409,14,gmina mazowieckie-zachodni-09-06,miejsko-wiejska,14683,52.26441,21.0718
1409007,1409,14,gmina mazowieckie-zachodni-09-07,miejsko-wiejska,7110,52.06147,21.0353
1410001,1410,14,gmina mazowieckie-centralny-10-01,wiejska,13761,52.7892,19.63305
1410002,1410,14,gmina mazowieckie-centralny-10-02,miejsko-wiejska,4033,52.6334,19.99559
1410003,1410,14,gmina mazowieckie-centralny-10-03,miejska,24094,52.65845,19.86025
1410004,1410,14,gmina mazowieckie-centralny-10-04,wiejska,9650,52.83433,19.56211
1410005,1410,14,gmina mazowieckie-centralny-10-05,miejska,22079,52.73712,19.32562
1410006,1410,14,gmina mazowieckie-centralny-10-06,wiejska,7673,52.79765,19.93993
1410007,1410,14,gmina mazowieckie-centralny-10-07,miejska,28376,52.45573,19.57048
1411001,1411,14,gmina mazowieckie-miejski-11-01,miejska,147044,52.22263,20.94301
1411002,1411,14,gmina mazowieckie-miejski-11-02,miejsko-wiejska,11689,52.01354,20.83986
1411003,1411,14,gmina mazowieckie-miejski-11-03,miejska,21677,52.1219,20.74137
1411004,1411,14,gmina mazowieckie-miejski-11-04,wiejska,3973,52.11134,21.01953
1411005,1411,14,gmina mazowieckie-miejski-11-05,miejska,34364,51.95209,21.23276
1411006,1411,14,gmina mazowieckie-miejski-11-06,miejska,12914,52.32356,20.77109
1411007,1411,14,gmina mazowieckie-miejski-11-07,wiejska,4115,52.16426,21.41328
1412001,1412,14,gmina mazowieckie-północny-12-01,miejsko-wiejska,9850,52.38565,20.79878
1412002,1412,14,gmina mazowieckie-północny-12-02,miejsko-wiejska,4288,52.24876,20.56519
1412003,1412,14,gmina mazowieckie-północny-12-03,miejska,12175,52.36471,20.58205
1412004,1412,14,gmina mazowieckie-północny-12-04,miejska,32798,52.14324,20.85176
1412005,1412,14,gmina mazowieckie-północny-12-05,wiejska,5985,52.49534,20.85696
1412006,1412,14,gmina mazowieckie-północny-12-06,wiejska,17434,52.21425,20.80612
1412007,1412,14,gmina mazowieckie-północny-12-07,wiejska,4410,52.25871,20.74565
1413001,1413,14,gmina mazowieckie-południowy-13-01,wiejska,5166,51.37443,20.91183
1413002,1413,14,gmina mazowieckie-południowy-13-02,wiejska,1899,51.39512,21.29962
1413003,1413,14,gmina mazowieckie-południowy-13-03,wiejska,3007,51.35459,21.52067
1413004,1413,14,gmina mazowieckie-południowy-13-04,miejska,18130,51.57419,21.30244
1413005,1413,14,gmina mazowieckie-południowy-13-05,wiejska,12219,51.33455,21.1365
1413006,1413,14,gmina mazowieckie-południowy-13-06,wiejska,2971,51.85047,20.87737
1413007,1413,14,gmina mazowieckie-południowy-13-07,miejska,14049,51.39717,20.89603
1414001,1414,14,gmina mazowieckie-wschodni-14-01,wiejska,18743,53.17131,20.06599
1414002,1414,14,gmina mazowieckie-wschodni-14-02,wiejska,3573,52.56559,20.11
1414003,1414,14,gmina mazowieckie-wschodni-14-03,wiejska,6659,52.77172,20.19844
1414004,1414,14,gmina mazowieckie-wschodni-14-04,wiejska,10352,52.89839,20.09632
1414005,1414,14,gmina mazowieckie-wschodni-14-05,wiejska,4092,52.94295,20.15876
1414006,1414,14,gmina mazowieckie-wschodni-14-06,miejska,46666,52.9591,19.88625
1414007,1414,14,gmina mazowieckie-wschodni-14-07,wiejska,3330,52.75817,19.95569
1415001,1415,14,gmina mazowieckie-zachodni-15-01,miejsko-wiejska,12942,52.57392,21.02815
1415002,1415,14,gmina mazowieckie-zachodni-15-02,wiejska,10361,52.55537,21.04726
1415003,1415,14,gmina mazowieckie-zachodni-15-03,wiejska,10842,52.5371,21.1006
1415004,1415,14,gmina mazowieckie-zachodni-15-04,wiejska,8702,52.48869,20.66012
1415005,1415,14,gmina mazowieckie-zachodni-15-05,miejska,41600,52.68907,20.8097
1415006,1415,14,gmina mazowieckie-zachodni-15-06,miejska,60530,52.27215,20.80877
1415007,1415,14,gmina mazowieckie-zachodni-15-07,wiejska,7904,52.43374,21.27224
1416001,1416,14,gmina mazowieckie-centralny-16-01,miejska,25821,52.12369,20.42584
1416002,1416,14,gmina mazowieckie-centralny-16-02,miejsko-wiejska,2340,52.07792,20.60773
1416003,1416,14,gmina mazowieckie-centralny-16-03,wiejska,5486,52.06895,20.66972
1416004,1416,14,gmina mazowieckie-centralny-16-04,wiejska,18600,52.24391,20.33444
1416005,1416,14,gmina mazowieckie-centralny-16-05,miejsko-wiejska,6985,52.07216,20.2319
1416006,1416,14,gmina mazowieckie-centralny-16-06,wiejska,4240,52.09635,20.22431
1416007,1416,14,gmina mazowieckie-centralny-16-07,wiejska,3073,52.20522,20.46548
1417001,1417,14,gmina mazowieckie-miejski-17-01,wiejska,23260,51.98603,21.77128
1417002,1417,14,gmina mazowieckie-miejski-17-02,wiejska,9836,52.03991,21.85644
1417003,1417,14,gmina mazowieckie-miejski-17-03,miejska,43505,52.11547,21.66645
1417004,1417,14,gmina mazowieckie-miejski-17-04,wiejska,6492,51.8951,21.5619
1417005,1417,14,gmina mazowieckie-miejski-17-05,wiejska,5510,51.92679,21.79861
1417006,1417,14,gmina mazowieckie-miejski-17-06,wiejska,17015,51.95486,21.76887
1417007,1417,14,gmina mazowieckie-miejski-17-07,wiejska,4267,52.03327,21.58386
1418001,1418,14,gmina mazowieckie-północny-18-01,wiejska,11768,52.33317,22.14499
1418002,1418,14,gmina mazowieckie-północny-18-02,miejsko-wiejska,6958,52.33696,21.71464
1418003,1418,14,gmina mazowieckie-północny-18-03,wiejska,9480,52.53779,22.0047
1418004,1418,14,gmina mazowieckie-północny-18-04,miejsko-wiejska,32470,52.60728,21.89434
1418005,1418,14,gmina mazowieckie-północny-18-05,miejsko-wiejska,6652,52.48247,21.79355
1418006,1418,14,gmina mazowieckie-północny-18-06,wiejska,16698,52.46842,22.0015
1418007,1418,14,gmina mazowieckie-północny-18-07,miejsko-wiejska,12405,52.64538,21.98525
1419001,1419,14,gmina mazowieckie-południowy-19-01,miejska,25082,52.84355,21.42533
1419002,1419,14,gmina mazowieckie-południowy-19-02,miejsko-wiejska,6640,52.64809,21.27862
1419003,1419,14,gmina mazowieckie-południowy-19-03,wiejska,10140,52.47106,20.94843
1419004,1419,14,gmina mazowieckie-południowy-19-04,miejsko-wiejska,4674,52.522,21.11917
1419005,1419,14,gmina mazowieckie-południowy-19-05,miejska,39875,52.62546,21.27881
1419006,1419,14,gmina mazowieckie-południowy-19-06,wiejska,3793,52.58741,21.35308
1419007,1419,14,gmina mazowieckie-południowy-19-07,miejska,38904,52.55323,21.27222
1420001,1420,14,gmina mazowieckie-wschodni-20-01,wiejska,31675,52.86041,21.10974
1420002,1420,14,gmina mazowieckie-wschodni-20-02,miejska,24155,52.87468,21.21273
1420003,1420,14,gmina mazowieckie-wschodni-20-03,miejska,26385,52.67505,21.05855
1420004,1420,14,gmina mazowieckie-wschodni-20-04,wiejska,7386,52.84122,21.13387
1420005,1420,14,gmina mazowieckie-wschodni-20-05,wiejska,7260,52.87063,21.41044
1420006,1420,14,gmina mazowieckie-wschodni-20-06,wiejska,7619,52.91458,21.13855
1420007,1420,14,gmina mazowieckie-wschodni-20-07,wiejska,11552,52.91154,21.40596
1421001,1421,14,gmina mazowieckie-zachodni-21-01,wiejska,12611,52.59118,20.81819
1421002,1421,14,gmina mazowieckie-zachodni-21-02,miejsko-wiejska,9431,52.6529,20.713
1421003,1421,14,gmina mazowieckie-zachodni-21-03,miejska,18222,52.53823,20.91579
1421004,1421,14,gmina mazowieckie-zachodni-21-04,miejsko-wiejska,4861,52.50492,20.81903
1421005,1421,14,gmina mazowieckie-zachodni-21-05,wiejska,2051,52.48609,20.807
1421006,1421,14,gmina mazowieckie-zachodni-21-06,wiejska,7336,52.69871,20.60589
1421007,1421,14,gmina mazowieckie-zachodni-21-07,wiejska,4859,52.17505,20.74552
1422001,1422,14,gmina mazowieckie-centralny-22-01,wiejska,6340,52.15899,20.82688
1422002,1422,14,gmina mazowieckie-centralny-22-02,wiejska,13816,52.23541,20.546
1422003,1422,14,gmina mazowieckie-centralny-22-03,wiejska,15309,52.22272,20.46095
1422004,1422,14,gmina mazowieckie-centralny-22-04,miejsko-wiejska,2795,52.16792,20.7598
1422005,1422,14,gmina mazowieckie-centralny-22-05,wiejska,33238,52.2333,20.471
1422006,1422,14,gmina mazowieckie-centralny-22-06,miejsko-wiejska,3886,52.29704,20.28114
1422007,1422,14,gmina mazowieckie-centralny-22-07,wiejska,11398,52.33159,20.69931
1423001,1423,14,gmina mazowieckie-miejski-23-01,miejsko-wiejska,7071,52.64948,20.38441
1423002,1423,14,gmina mazowieckie-miejski-23-02,miejska,16606,52.81659,20.28511
1423003,1423,14,gmina mazowieckie-miejski-23-03,wiejska,13107,52.26162,20.59446
1423004,1423,14,gmina mazowieckie-miejski-23-04,miejsko-wiejska,20143,52.57992,20.4581
1423005,1423,14,gmina mazowieckie-miejski-23-05,wiejska,11456,52.49248,20.45588
1423006,1423,14,gmina mazowieckie-miejski-23-06,wiejska,4908,52.4969,20.56605
1423007,1423,14,gmina mazowieckie-miejski-23-07,wiejska,14828,52.48421,20.21255
1424001,1424,14,gmina mazowieckie-północny-24-01,wiejska,5430,52.59253,20.70514
1424002,1424,14,gmina mazowieckie-północny-24-02,wiejska,10108,52.59438,20.87837
1424003,1424,14,gmina mazowieckie-północny-24-03,wiejska,15157,52.45773,20.85451
1424004,1424,14,gmina mazowieckie-północny-24-04,wiejska,4420,52.62952,20.7495
1424005,1424,14,gmina mazowieckie-północny-24-05,wiejska,10065,52.48802,20.69511
1424006,1424,14,gmina mazowieckie-północny-24-06,miejska,18441,52.67706,20.93345
1424007,1424,14,gmina mazowieckie-północny-24-07,wiejska,4334,52.53698,20.86738
1425001,1425,14,gmina mazowieckie-południowy-25-01,wiejska,68975,52.68214,21.34066
1425002,1425,14,gmina mazowieckie-południowy-25-02,miejsko-wiejska,19543,52.40574,21.4309
1425003,1425,14,gmina mazowieckie-południowy-25-03,miejsko-wiejska,27904,52.62996,21.08365
1425004,1425,14,gmina mazowieckie-południowy-25-04,wiejska,6339,52.83416,21.48443
1425005,1425,14,gmina mazowieckie-południowy-25-05,miejsko-wiejska,4817,52.55599,21.30664
1425006,1425,14,gmina mazowieckie-południowy-25-06,miejsko-wiejska,10136,52.81904,21.61294
1425007,1425,14,gmina mazowieckie-południowy-25-07,miejska,35693,52.47196,21.16067
1426001,1426,14,gmina mazowieckie-wschodni-26-01,wiejska,11278,52.71694,21.35907
1426002,1426,14,gmina mazowieckie-wschodni-26-02,wiejska,9784,52.74396,21.20732
1426003,1426,14,gmina mazowieckie-wschodni-26-03,miejsko-wiejska,7643,52.95732,21.60362
1426004,1426,14,gmina mazowieckie-wschodni-26-04,miejska,39197,52.90143,21.26015
1426005,1426,14,gmina mazowieckie-wschodni-26-05,wiejska,4171,52.82544,21.47982
1426006,1426,14,gmina mazowieckie-wschodni-26-06,miejska,33146,52.61886,21.25265
1426007,1426,14,gmina mazowieckie-wschodni-26-07,wiejska,17099,52.90215,21.1327
1427001,1427,14,gmina mazowieckie-zachodni-27-01,miejsko-wiejska,34912,51.59886,21.0362
1427002,1427,14,gmina mazowieckie-zachodni-27-02,miejsko-wiejska,10380,51.55483,20.82494
1427003,1427,14,gmina mazowieckie-zachodni-27-03,miejsko-wiejska,30195,51.73304,21.11935
1427004,1427,14,gmina mazowieckie-zachodni-27-04,miejsko-wiejska,11583,51.47219,21.20591
1427005,1427,14,gmina mazowieckie-zachodni-27-05,wiejska,4804,51.63945,20.6517
1427006,1427,14,gmina mazowieckie-zachodni-27-06,wiejska,2286,51.644,20.80945
1427007,1427,14,gmina mazowieckie-zachodni-27-07,wiejska,2360,51.6729,21.366
1428001,1428,14,gmina mazowieckie-centralny-28-01,miejska,63673,51.72119,20.71663
1428002,1428,14,gmina mazowieckie-centralny-28-02,miejska,46647,51.90052,20.64968
1428003,1428,14,gmina mazowieckie-centralny-28-03,miejska,27479,51.79372,20.82019
1428004,1428,14,gmina mazowieckie-centralny-28-04,wiejska,7461,51.73903,20.97712
1428005,1428,14,gmina mazowieckie-centralny-28-05,wiejska,17152,51.8167,21.04158
1428006,1428,14,gmina mazowieckie-centralny-28-06,miejsko-wiejska,6376,51.96563,20.81803
1428007,1428,14,gmina mazowieckie-centralny-28-07,wiejska,61576,51.59962,20.58397
1429001,1429,14,gmina mazowieckie-miejski-29-01,wiejska,10505,52.82591,21.72117
1429002,1429,14,gmina mazowieckie-miejski-29-02,wiejska,5354,52.89191,21.57151
1429003,1429,14,gmina mazowieckie-miejski-29-03,miejsko-wiejska,12542,52.64934,21.61811
1429004,1429,14,gmina mazowieckie-miejski-29-04,wiejska,17364,52.85222,21.38947
1429005,1429,14,gmina mazowieckie-miejski-29-05,miejska,30951,52.76403,21.47239
1429006,1429,14,gmina mazowieckie-miejski-29-06,miejsko-wiejska,8261,52.66396,21.15141
1429007,1429,14,gmina mazowieckie-miejski-29-07,miejsko-wiejska,5083,52.80315,21.34552
1430001,1430,14,gmina mazowieckie-północny-30-01,wiejska,9260,51.99952,20.32327
1430002,1430,14,gmina mazowieckie-północny-30-02,wiejska,20104,51.89961,20.36011
1430003,1430,14,gmina mazowieckie-północny-30-03,wiejska,10927,51.69566,20.29226
1430004,1430,14,gmina mazowieckie-północny-30-04,miejska,49427,51.70855,20.6548
1430005,1430,14,gmina mazowieckie-północny-30-05,miejsko-wiejska,20679,51.88638,20.4979
1430006,1430,14,gmina mazowieckie-północny-30-06,wiejska,16217,51.87373,20.60734
1430007,1430,14,gmina mazowieckie-północny-30-07,miejska,17745,51.87232,20.29059
1431001,1431,14,gmina mazowieckie-południowy-31-01,miejsko-wiejska,10021,52.363,20.29591
1431002,1431,14,gmina mazowieckie-południowy-31-02,miejsko-wiejska,3684,52.07171,20.40586
