edge_id,source_node_id,target_node_id,source_system,target_system,dependency_type,impact_share,lag_hours,redundancy_level,cross_voivodeship,contract_sla_hours,verified_in_exercise
E-001447,IK-01-00077,IK-04-00884,IK01,IK04,electricity,0.264,0.0,partial,0,7.8,0
E-001448,IK-02-00458,IK-04-00884,IK02,IK04,telecom,0.778,0.25,none,0,1.0,0
E-001449,IK-03-00765,IK-04-00884,IK03,IK04,ict,0.294,0.84,partial,0,9.8,0
E-001450,IK-03-00773,IK-04-00884,IK03,IK04,ict,0.294,0.79,partial,0,9.4,0
E-001451,IK-01-00210,IK-04-00885,IK01,IK04,electricity,0.305,0.0,partial,0,7.2,0
E-001452,IK-01-00090,IK-04-00885,IK01,IK04,electricity,0.305,0.0,partial,0,5.8,0
E-001453,IK-02-00454,IK-04-00885,IK02,IK04,telecom,0.87,0.68,none,0,1.1,0
E-001454,IK-03-00801,IK-04-00885,IK03,IK04,ict,0.554,0.64,none,0,5.3,1
E-001455,IK-01-00198,IK-04-00886,IK01,IK04,electricity,0.239,0.0,partial,0,6.4,0
E-001456,IK-01-00143,IK-04-00886,IK01,IK04,electricity,0.239,0.0,partial,0,8.1,0
E-001457,IK-02-00469,IK-04-00886,IK02,IK04,telecom,0.418,0.75,partial,0,8.4,0
E-001458,IK-02-00436,IK-04-00886,IK02,IK04,telecom,0.418,0.55,partial,0,6.0,0
E-001459,IK-03-00785,IK-04-00886,IK03,IK04,ict,0.293,1.07,partial,0,11.9,0
E-001460,IK-03-00796,IK-04-00886,IK03,IK04,ict,0.293,0.92,partial,0,2.5,0
E-001461,IK-01-00210,IK-04-00887,IK01,IK04,electricity,0.559,0.0,none,0,3.5,1
E-001462,IK-02-00422,IK-04-00887,IK02,IK04,telecom,0.806,0.23,none,1,9.8,0
E-001463,IK-03-00801,IK-04-00887,IK03,IK04,ict,0.523,0.53,none,0,5.1,1
E-001464,IK-01-00071,IK-04-00888,IK01,IK04,electricity,0.237,0.0,partial,0,1.8,1
E-001465,IK-01-00078,IK-04-00888,IK01,IK04,electricity,0.237,0.0,partial,0,11.0,0
E-001466,IK-02-00464,IK-04-00888,IK02,IK04,telecom,0.907,0.34,none,0,5.4,0
E-001467,IK-03-00712,IK-04-00888,IK03,IK04,ict,0.617,0.98,none,0,14.5,0
E-001468,IK-01-00127,IK-04-00889,IK01,IK04,electricity,0.475,0.0,none,0,1.1,0
E-001469,IK-02-00423,IK-04-00889,IK02,IK04,telecom,0.408,0.58,partial,0,5.0,0
E-001470,IK-02-00477,IK-04-00889,IK02,IK04,telecom,0.408,0.36,partial,0,5.0,1
E-001471,IK-03-00751,IK-04-00889,IK03,IK04,ict,0.55,0.8,none,0,10.4,1
E-001472,IK-01-00207,IK-04-00890,IK01,IK04,electricity,0.542,0.0,none,0,7.6,0
E-001473,IK-02-00431,IK-04-00890,IK02,IK04,telecom,0.437,0.31,partial,1,10.9,0
E-001474,IK-02-00447,IK-04-00890,IK02,IK04,telecom,0.437,0.28,partial,1,9.1,0
E-001475,IK-03-00791,IK-04-00890,IK03,IK04,ict,0.306,1.1,partial,0,2.5,0
E-001476,IK-03-00747,IK-04-00890,IK03,IK04,ict,0.306,1.05,partial,0,5.0,1
E-001477,IK-01-00061,IK-04-00891,IK01,IK04,electricity,0.503,0.0,none,0,1.8,1
E-001478,IK-02-00448,IK-04-00891,IK02,IK04,telecom,0.415,0.31,partial,0,11.3,0
E-001479,IK-02-00444,IK-04-00891,IK02,IK04,telecom,0.415,0.78,partial,1,7.0,0
E-001480,IK-03-00684,IK-04-00891,IK03,IK04,ict,0.336,0.8,partial,0,5.2,0
E-001481,IK-03-00780,IK-04-00891,IK03,IK04,ict,0.336,0.69,partial,0,10.2,1
E-001482,IK-01-00170,IK-04-00892,IK01,IK04,electricity,0.255,0.0,partial,0,9.5,1
E-001483,IK-01-00217,IK-04-00892,IK01,IK04,electricity,0.255,0.0,partial,0,7.0,1
E-001484,IK-02-00476,IK-04-00892,IK02,IK04,telecom,0.374,0.22,partial,0,6.9,0
E-001485,IK-02-00455,IK-04-00892,IK02,IK04,telecom,0.374,0.21,partial,0,4.5,0
E-001486,IK-03-00793,IK-04-00892,IK03,IK04,ict,0.527,1.04,none,0,9.6,0
E-001487,IK-01-00131,IK-04-00893,IK01,IK04,electricity,0.293,0.0,partial,0,16.4,0
E-001488,IK-01-00108,IK-04-00893,IK01,IK04,electricity,0.293,0.0,partial,0,12.6,0
E-001489,IK-02-00448,IK-04-00893,IK02,IK04,telecom,0.438,0.7,partial,0,16.0,1
E-001490,IK-02-00442,IK-04-00893,IK02,IK04,telecom,0.438,0.67,partial,1,4.6,1
E-001491,IK-03-00684,IK-04-00893,IK03,IK04,ict,0.298,0.94,partial,0,8.1,1
E-001492,IK-03-00780,IK-04-00893,IK03,IK04,ict,0.298,0.84,partial,0,6.3,1
E-001493,IK-01-00228,IK-04-00894,IK01,IK04,electricity,0.293,0.0,partial,0,6.6,1
E-001494,IK-01-00144,IK-04-00894,IK01,IK04,electricity,0.293,0.0,partial,0,5.2,0
E-001495,IK-02-00428,IK-04-00894,IK02,IK04,telecom,0.912,0.53,none,0,11.2,0
E-001496,IK-03-00746,IK-04-00894,IK03,IK04,ict,0.309,1.07,partial,0,10.2,0
E-001497,IK-03-00733,IK-04-00894,IK03,IK04,ict,0.309,0.61,partial,0,5.6,0
E-001498,IK-01-00192,IK-04-00895,IK01,IK04,electricity,0.612,0.0,none,0,3.7,0
E-001499,IK-02-00453,IK-04-00895,IK02,IK04,telecom,0.892,0.51,none,0,9.1,0
E-001500,IK-03-00769,IK-04-00895,IK03,IK04,ict,0.594,0.71,none,0,9.8,1
E-001501,IK-01-00158,IK-04-00896,IK01,IK04,electricity,0.528,0.0,none,0,11.6,1
E-001502,IK-02-00457,IK-04-00896,IK02,IK04,telecom,0.897,0.74,none,0,13.4,1
E-001503,IK-03-00720,IK-04-00896,IK03,IK04,ict,0.324,1.01,partial,0,18.7,1
E-001504,IK-03-00723,IK-04-00896,IK03,IK04,ict,0.324,0.9,partial,0,7.8,0
E-001505,IK-01-00078,IK-04-00897,IK01,IK04,electricity,0.307,0.0,partial,0,6.5,0
E-001506,IK-01-00071,IK-04-00897,IK01,IK04,electricity,0.307,0.0,partial,0,6.2,1
E-001507,IK-02-00464,IK-04-00897,IK02,IK04,telecom,0.406,0.77,partial,0,5.2,0
E-001508,IK-02-00472,IK-04-00897,IK02,IK04,telecom,0.406,0.61,partial,0,4.3,0
E-001509,IK-03-00804,IK-04-00897,IK03,IK04,ict,0.654,0.83,none,0,14.2,0
E-001510,IK-01-00043,IK-04-00898,IK01,IK04,electricity,0.544,0.0,none,0,1.9,0
E-001511,IK-02-00449,IK-04-00898,IK02,IK04,telecom,0.792,0.64,none,0,7.8,1
E-001512,IK-03-00819,IK-04-00898,IK03,IK04,ict,0.266,0.71,partial,0,10.3,0
E-001513,IK-03-00739,IK-04-00898,IK03,IK04,ict,0.266,0.68,partial,0,1.0,0
E-001514,IK-01-00221,IK-04-00899,IK01,IK04,electricity,0.293,0.0,partial,0,8.2,0
E-001515,IK-01-00100,IK-04-00899,IK01,IK04,electricity,0.293,0.0,partial,0,6.5,1
E-001516,IK-02-00467,IK-04-00899,IK02,IK04,telecom,0.463,0.21,partial,0,11.8,0
E-001517,IK-02-00471,IK-04-00899,IK02,IK04,telecom,0.463,0.4,partial,0,7.8,1
E-001518,IK-03-00771,IK-04-00899,IK03,IK04,ict,0.329,0.53,partial,0,3.5,1
E-001519,IK-03-00761,IK-04-00899,IK03,IK04,ict,0.329,0.92,partial,0,13.8,1
E-001520,IK-01-00128,IK-04-00900,IK01,IK04,electricity,0.301,0.0,partial,0,8.8,1
E-001521,IK-01-00160,IK-04-00900,IK01,IK04,electricity,0.301,0.0,partial,0,7.9,0
E-001522,IK-02-00451,IK-04-00900,IK02,IK04,telecom,0.474,0.34,partial,0,10.2,0
E-001523,IK-02-00444,IK-04-00900,IK02,IK04,telecom,0.474,0.51,partial,0,9.9,1
E-001524,IK-03-00758,IK-04-00900,IK03,IK04,ict,0.289,1.05,partial,0,11.8,0
E-001525,IK-03-00828,IK-04-00900,IK03,IK04,ict,0.289,0.54,partial,0,7.2,1
E-001526,IK-01-00060,IK-04-00901,IK01,IK04,electricity,0.496,0.0,none,0,11.5,1
E-001527,IK-02-00422,IK-04-00901,IK02,IK04,telecom,0.842,0.32,none,0,1.0,1
E-001528,IK-03-00772,IK-04-00901,IK03,IK04,ict,0.321,0.96,partial,0,9.8,0
E-001529,IK-03-00768,IK-04-00901,IK03,IK04,ict,0.321,0.7,partial,0,8.7,0
E-001530,IK-01-00110,IK-04-00902,IK01,IK04,electricity,0.517,0.0,none,0,3.7,1
E-001531,IK-02-00423,IK-04-00902,IK02,IK04,telecom,0.415,0.65,partial,1,11.8,0
E-001532,IK-02-00421,IK-04-00902,IK02,IK04,telecom,0.415,0.78,partial,1,11.9,0
E-001533,IK-03-00738,IK-04-00902,IK03,IK04,ict,0.304,1.03,partial,0,7.4,0
E-001534,IK-03-00689,IK-04-00902,IK03,IK04,ict,0.304,0.95,partial,0,7.6,0
E-001535,IK-01-00219,IK-04-00903,IK01,IK04,electricity,0.573,0.0,none,0,5.7,1
E-001536,IK-02-00448,IK-04-00903,IK02,IK04,telecom,0.727,0.51,none,0,11.5,0
E-001537,IK-03-00684,IK-04-00903,IK03,IK04,ict,0.522,0.91,none,0,10.4,1
E-001538,IK-01-00098,IK-04-00904,IK01,IK04,electricity,0.282,0.0,partial,0,5.2,1
E-001539,IK-01-00129,IK-04-00904,IK01,IK04,electricity,0.282,0.0,partial,0,3.6,0
E-001540,IK-02-00459,IK-04-00904,IK02,IK04,telecom,0.411,0.51,partial,0,11.6,0
E-001541,IK-02-00475,IK-04-00904,IK02,IK04,telecom,0.411,0.29,partial,0,15.5,1
E-001542,IK-03-00798,IK-04-00904,IK03,IK04,ict,0.58,0.54,none,0,11.9,1
E-001543,IK-01-00231,IK-04-00905,IK01,IK04,electricity,0.24,0.0,partial,0,5.9,0
E-001544,IK-01-00043,IK-04-00905,IK01,IK04,electricity,0.24,0.0,partial,0,9.2,1
E-001545,IK-02-00449,IK-04-00905,IK02,IK04,telecom,0.733,0.4,none,0,9.1,1
E-001546,IK-03-00819,IK-04-00905,IK03,IK04,ict,0.534,0.98,none,0,3.8,0
E-001547,IK-01-00060,IK-04-00906,IK01,IK04,electricity,0.257,0.0,partial,0,12.9,0
E-001548,IK-01-00167,IK-04-00906,IK01,IK04,electricity,0.257,0.0,partial,0,8.4,0
E-001549,IK-02-00422,IK-04-00906,IK02,IK04,telecom,0.87,0.38,none,0,7.7,0
E-001550,IK-03-00772,IK-04-00906,IK03,IK04,ict,0.258,0.93,partial,0,8.7,0
E-001551,IK-03-00768,IK-04-00906,IK03,IK04,ict,0.258,0.91,partial,0,8.9,1
E-001552,IK-01-00060,IK-04-00907,IK01,IK04,electricity,0.271,0.0,partial,0,10.7,0
E-001553,IK-01-00167,IK-04-00907,IK01,IK04,electricity,0.271,0.0,partial,0,10.0,0
E-001554,IK-02-00421,IK-04-00907,IK02,IK04,telecom,0.852,0.55,none,0,8.2,0
E-001555,IK-03-00768,IK-04-00907,IK03,IK04,ict,0.329,0.84,partial,0,10.7,1
E-001556,IK-03-00772,IK-04-00907,IK03,IK04,ict,0.329,0.67,partial,0,12.8,1
E-001557,IK-01-00043,IK-04-00908,IK01,IK04,electricity,0.253,0.0,partial,0,4.7,0
E-001558,IK-01-00213,IK-04-00908,IK01,IK04,electricity,0.253,0.0,partial,0,1.4,0
E-001559,IK-02-00449,IK-04-00908,IK02,IK04,telecom,0.807,0.77,none,0,4.8,0
E-001560,IK-03-00819,IK-04-00908,IK03,IK04,ict,0.643,0.69,none,0,4.6,1
E-001561,IK-01-00218,IK-04-00909,IK01,IK04,electricity,0.244,0.0,partial,0,15.9,1
E-001562,IK-01-00047,IK-04-00909,IK01,IK04,electricity,0.244,0.0,partial,0,7.2,1
E-001563,IK-02-00478,IK-04-00909,IK02,IK04,telecom,0.458,0.69,partial,0,8.6,0
E-001564,IK-02-00463,IK-04-00909,IK02,IK04,telecom,0.458,0.68,partial,0,8.1,0
E-001565,IK-03-00750,IK-04-00909,IK03,IK04,ict,0.274,1.06,partial,0,7.5,0
E-001566,IK-03-00718,IK-04-00909,IK03,IK04,ict,0.274,0.52,partial,0,1.3,0
E-001567,IK-01-00170,IK-04-00910,IK01,IK04,electricity,0.574,0.0,none,0,9.2,1
E-001568,IK-02-00453,IK-04-00910,IK02,IK04,telecom,0.392,0.54,partial,0,6.3,0
E-001569,IK-02-00476,IK-04-00910,IK02,IK04,telecom,0.392,0.38,partial,0,12.5,1
E-001570,IK-03-00793,IK-04-00910,IK03,IK04,ict,0.641,0.97,none,0,8.7,0
E-001571,IK-01-00129,IK-04-00911,IK01,IK04,electricity,0.609,0.0,none,0,5.3,1
E-001572,IK-02-00459,IK-04-00911,IK02,IK04,telecom,0.37,0.27,partial,0,12.5,0
E-001573,IK-02-00437,IK-04-00911,IK02,IK04,telecom,0.37,0.31,partial,0,3.8,1
E-001574,IK-03-00702,IK-04-00911,IK03,IK04,ict,0.54,0.52,none,0,18.8,1
E-001575,IK-01-00071,IK-04-00912,IK01,IK04,electricity,0.53,0.0,none,0,4.8,0
E-001576,IK-02-00464,IK-04-00912,IK02,IK04,telecom,0.381,0.48,partial,0,5.1,1
E-001577,IK-02-00472,IK-04-00912,IK02,IK04,telecom,0.381,0.39,partial,0,9.7,0
E-001578,IK-03-00830,IK-04-00912,IK03,IK04,ict,0.661,0.77,none,0,5.5,1
E-001579,IK-01-00195,IK-04-00913,IK01,IK04,electricity,0.247,0.0,partial,0,2.2,0
E-001580,IK-01-00063,IK-04-00913,IK01,IK04,electricity,0.247,0.0,partial,0,5.3,1
E-001581,IK-02-00474,IK-04-00913,IK02,IK04,telecom,0.781,0.74,none,0,10.7,1
E-001582,IK-03-00781,IK-04-00913,IK03,IK04,ict,0.335,0.99,partial,0,5.4,1
E-001583,IK-03-00767,IK-04-00913,IK03,IK04,ict,0.335,0.86,partial,0,7.2,1
E-001584,IK-01-00046,IK-04-00914,IK01,IK04,electricity,0.289,0.0,partial,0,9.3,0
E-001585,IK-01-00079,IK-04-00914,IK01,IK04,electricity,0.289,0.0,partial,0,3.4,0
E-001586,IK-02-00452,IK-04-00914,IK02,IK04,telecom,0.47,0.61,partial,1,5.3,0
E-001587,IK-02-00460,IK-04-00914,IK02,IK04,telecom,0.47,0.54,partial,1,12.1,1
E-001588,IK-03-00685,IK-04-00914,IK03,IK04,ict,0.672,0.85,none,0,10.0,1
E-001589,IK-01-00236,IK-04-00915,IK01,IK04,electricity,0.279,0.0,partial,0,9.4,1
E-001590,IK-01-00186,IK-04-00915,IK01,IK04,electricity,0.279,0.0,partial,0,5.1,0
E-001591,IK-02-00471,IK-04-00915,IK02,IK04,telecom,0.409,0.52,partial,0,12.7,0
E-001592,IK-02-00467,IK-04-00915,IK02,IK04,telecom,0.409,0.23,partial,0,9.1,0
E-001593,IK-03-00799,IK-04-00915,IK03,IK04,ict,0.312,0.55,partial,0,6.3,0
E-001594,IK-03-00815,IK-04-00915,IK03,IK04,ict,0.312,0.99,partial,0,4.7,0
E-001595,IK-01-00049,IK-04-00916,IK01,IK04,electricity,0.5,0.0,none,0,12.0,1
E-001596,IK-02-00462,IK-04-00916,IK02,IK04,telecom,0.476,0.44,partial,0,9.1,0
E-001597,IK-02-00479,IK-04-00916,IK02,IK04,telecom,0.476,0.21,partial,0,3.5,1
E-001598,IK-03-00764,IK-04-00916,IK03,IK04,ict,0.611,0.5,none,0,7.2,0
E-001599,IK-01-00133,IK-04-00917,IK01,IK04,electricity,0.305,0.0,partial,0,3.4,1
E-001600,IK-01-00220,IK-04-00917,IK01,IK04,electricity,0.305,0.0,partial,0,9.8,0
E-001601,IK-02-00442,IK-04-00917,IK02,IK04,telecom,0.897,0.36,none,0,6.6,1
E-001602,IK-03-00757,IK-04-00917,IK03,IK04,ict,0.653,0.72,none,0,10.4,0
E-001603,IK-01-00083,IK-04-00918,IK01,IK04,electricity,0.534,0.0,none,0,1.5,1
E-001604,IK-02-00448,IK-04-00918,IK02,IK04,telecom,0.364,0.49,partial,0,5.1,1
E-001605,IK-02-00456,IK-04-00918,IK02,IK04,telecom,0.364,0.31,partial,1,9.5,0
E-001606,IK-03-00684,IK-04-00918,IK03,IK04,ict,0.295,0.97,partial,0,15.0,0
E-001607,IK-03-00780,IK-04-00918,IK03,IK04,ict,0.295,0.66,partial,0,16.2,1
E-001608,IK-01-00079,IK-04-00919,IK01,IK04,electricity,0.512,0.0,none,0,12.1,1
E-001609,IK-02-00452,IK-04-00919,IK02,IK04,telecom,0.4,0.41,partial,1,5.2,0
E-001610,IK-02-00454,IK-04-00919,IK02,IK04,telecom,0.4,0.27,partial,0,8.9,0
E-001611,IK-03-00685,IK-04-00919,IK03,IK04,ict,0.534,0.87,none,0,9.2,1
E-001612,IK-01-00125,IK-04-00920,IK01,IK04,electricity,0.308,0.0,partial,0,8.4,0
E-001613,IK-01-00076,IK-04-00920,IK01,IK04,electricity,0.308,0.0,partial,0,12.8,0
E-001614,IK-02-00454,IK-04-00920,IK02,IK04,telecom,0.446,0.24,partial,0,7.1,0
E-001615,IK-02-00452,IK-04-00920,IK02,IK04,telecom,0.446,0.44,partial,1,10.4,0
E-001616,IK-03-00801,IK-04-00920,IK03,IK04,ict,0.571,0.87,none,0,5.1,0
E-001617,IK-01-00223,IK-05-00921,IK01,IK05,electricity,0.919,0.0,none,0,6.3,1
E-001618,IK-08-01761,IK-05-00921,IK08,IK05,transport,0.411,8.34,none,0,8.1,1
E-001619,IK-06-01190,IK-05-00921,IK06,IK05,water,0.311,4.53,none,0,12.7,0
E-001620,IK-01-00224,IK-05-00922,IK01,IK05,electricity,0.852,0.0,none,0,6.9,0
E-001621,IK-08-01652,IK-05-00922,IK08,IK05,transport,0.19,8.43,partial,0,7.8,0
E-001622,IK-08-01648,IK-05-00922,IK08,IK05,transport,0.19,8.58,partial,0,7.8,1
E-001623,IK-06-01176,IK-05-00922,IK06,IK05,water,0.313,4.27,none,0,3.9,1
E-001624,IK-01-00240,IK-05-00923,IK01,IK05,electricity,0.936,0.0,none,0,11.5,0
E-001625,IK-08-01747,IK-05-00923,IK08,IK05,transport,0.391,8.59,none,0,10.5,1
E-001626,IK-06-01150,IK-05-00923,IK06,IK05,water,0.31,4.21,none,0,8.3,1
E-001627,IK-01-00156,IK-05-00924,IK01,IK05,electricity,0.415,0.0,partial,0,3.5,1
E-001628,IK-01-00087,IK-05-00924,IK01,IK05,electricity,0.415,0.0,partial,0,4.0,0
E-001629,IK-08-01617,IK-05-00924,IK08,IK05,transport,0.17,8.57,partial,0,7.4,1
E-001630,IK-08-01725,IK-05-00924,IK08,IK05,transport,0.17,8.53,partial,0,2.0,0
E-001631,IK-06-01116,IK-05-00924,IK06,IK05,water,0.353,4.58,none,0,3.9,0
E-001632,IK-01-00193,IK-05-00925,IK01,IK05,electricity,0.468,0.0,partial,0,5.7,1
E-001633,IK-01-00049,IK-05-00925,IK01,IK05,electricity,0.468,0.0,partial,0,7.7,0
E-001634,IK-08-01753,IK-05-00925,IK08,IK05,transport,0.419,8.59,none,0,13.8,0
E-001635,IK-06-01106,IK-05-00925,IK06,IK05,water,0.317,4.13,none,0,9.1,0
E-001636,IK-01-00238,IK-05-00926,IK01,IK05,electricity,0.877,0.0,none,0,10.0,1
E-001637,IK-08-01665,IK-05-00926,IK08,IK05,transport,0.202,8.37,partial,0,3.8,0
E-001638,IK-08-01682,IK-05-00926,IK08,IK05,transport,0.202,8.46,partial,0,6.0,0
E-001639,IK-06-01159,IK-05-00926,IK06,IK05,water,0.384,4.18,none,0,10.2,0
E-001640,IK-01-00184,IK-05-00927,IK01,IK05,electricity,0.975,0.0,none,0,5.9,1
E-001641,IK-08-01666,IK-05-00927,IK08,IK05,transport,0.189,8.41,partial,0,12.5,0
E-001642,IK-08-01631,IK-05-00927,IK08,IK05,transport,0.189,8.31,partial,0,3.3,0
E-001643,IK-06-01130,IK-05-00927,IK06,IK05,water,0.307,4.26,none,0,10.8,1
E-001644,IK-01-00160,IK-05-00928,IK01,IK05,electricity,0.877,0.0,none,0,10.8,0
E-001645,IK-08-01717,IK-05-00928,IK08,IK05,transport,0.397,8.48,none,0,2.5,0
E-001646,IK-06-01122,IK-05-00928,IK06,IK05,water,0.366,4.53,none,0,9.8,1
E-001647,IK-01-00069,IK-05-00929,IK01,IK05,electricity,0.946,0.0,none,0,9.3,1
E-001648,IK-08-01703,IK-05-00929,IK08,IK05,transport,0.374,8.04,none,0,8.6,0
E-001649,IK-06-01228,IK-05-00929,IK06,IK05,water,0.391,4.51,none,0,10.4,0
E-001650,IK-01-00042,IK-05-00930,IK01,IK05,electricity,0.942,0.0,none,0,11.6,1
E-001651,IK-08-01621,IK-05-00930,IK08,IK05,transport,0.36,8.01,none,0,5.0,1
E-001652,IK-06-01206,IK-05-00930,IK06,IK05,water,0.155,4.38,partial,0,10.7,0
E-001653,IK-06-01064,IK-05-00930,IK06,IK05,water,0.155,4.15,partial,0,2.9,0
E-001654,IK-01-00096,IK-05-00931,IK01,IK05,electricity,0.962,0.0,none,0,11.7,1
E-001655,IK-08-01685,IK-05-00931,IK08,IK05,transport,0.188,8.14,partial,0,16.4,1
E-001656,IK-08-01639,IK-05-00931,IK08,IK05,transport,0.188,8.03,partial,0,1.0,0
E-001657,IK-06-01132,IK-05-00931,IK06,IK05,water,0.342,4.29,none,0,5.8,1
E-001658,IK-01-00151,IK-05-00932,IK01,IK05,electricity,0.895,0.0,none,0,12.2,0
E-001659,IK-08-01775,IK-05-00932,IK08,IK05,transport,0.403,8.01,none,0,7.0,0
E-001660,IK-06-01160,IK-05-00932,IK06,IK05,water,0.165,4.17,full,0,10.1,1
E-001661,IK-06-01178,IK-05-00932,IK06,IK05,water,0.165,4.54,full,0,5.6,1
E-001662,IK-01-00156,IK-05-00933,IK01,IK05,electricity,0.474,0.0,partial,0,1.4,1
E-001663,IK-01-00087,IK-05-00933,IK01,IK05,electricity,0.474,0.0,partial,0,1.0,1
E-001664,IK-08-01785,IK-05-00933,IK08,IK05,transport,0.186,8.58,partial,0,10.2,0
E-001665,IK-08-01617,IK-05-00933,IK08,IK05,transport,0.186,8.3,partial,0,12.8,1
E-001666,IK-06-01116,IK-05-00933,IK06,IK05,water,0.379,4.41,none,0,6.3,0
E-001667,IK-01-00232,IK-05-00934,IK01,IK05,electricity,0.427,0.0,full,0,13.2,1
E-001668,IK-01-00096,IK-05-00934,IK01,IK05,electricity,0.427,0.0,full,0,10.6,1
E-001669,IK-08-01685,IK-05-00934,IK08,IK05,transport,0.377,8.41,none,0,11.6,0
E-001670,IK-06-01132,IK-05-00934,IK06,IK05,water,0.161,4.48,full,0,12.9,1
E-001671,IK-06-01202,IK-05-00934,IK06,IK05,water,0.161,4.23,full,0,8.3,0
E-001672,IK-01-00076,IK-05-00935,IK01,IK05,electricity,1.0,0.0,none,0,7.2,1
E-001673,IK-08-01651,IK-05-00935,IK08,IK05,transport,0.438,8.22,none,0,10.1,0
E-001674,IK-06-01209,IK-05-00935,IK06,IK05,water,0.345,4.52,none,0,5.8,1
E-001675,IK-01-00149,IK-05-00936,IK01,IK05,electricity,0.777,0.0,none,0,9.7,1
E-001676,IK-08-01730,IK-05-00936,IK08,IK05,transport,0.43,8.33,none,0,1.3,1
E-001677,IK-06-01166,IK-05-00936,IK06,IK05,water,0.325,4.08,none,0,13.6,0
E-001678,IK-01-00142,IK-05-00937,IK01,IK05,electricity,0.898,0.0,none,0,6.8,1
E-001679,IK-08-01717,IK-05-00937,IK08,IK05,transport,0.375,8.29,none,0,10.7,1
E-001680,IK-06-01204,IK-05-00937,IK06,IK05,water,0.192,4.31,full,0,5.9,0
E-001681,IK-06-01143,IK-05-00937,IK06,IK05,water,0.192,4.16,full,0,1.0,0
E-001682,IK-01-00066,IK-05-00938,IK01,IK05,electricity,0.932,0.0,none,0,7.4,0
E-001683,IK-08-01734,IK-05-00938,IK08,IK05,transport,0.362,8.1,none,0,8.3,0
E-001684,IK-06-01072,IK-05-00938,IK06,IK05,water,0.389,4.45,none,0,5.7,1
E-001685,IK-01-00106,IK-05-00939,IK01,IK05,electricity,0.86,0.0,none,0,3.8,0
E-001686,IK-08-01653,IK-05-00939,IK08,IK05,transport,0.424,8.53,none,0,15.2,0
E-001687,IK-06-01127,IK-05-00939,IK06,IK05,water,0.355,4.32,none,0,8.5,1
E-001688,IK-01-00151,IK-05-00940,IK01,IK05,electricity,0.943,0.0,none,0,19.2,1
E-001689,IK-08-01650,IK-05-00940,IK08,IK05,transport,0.177,8.09,full,0,3.6,1
E-001690,IK-08-01775,IK-05-00940,IK08,IK05,transport,0.177,8.01,full,0,2.4,0
E-001691,IK-06-01160,IK-05-00940,IK06,IK05,water,0.391,4.29,none,0,5.6,1
E-001692,IK-01-00228,IK-05-00941,IK01,IK05,electricity,0.845,0.0,none,0,13.8,0
E-001693,IK-08-01774,IK-05-00941,IK08,IK05,transport,0.179,8.35,partial,0,10.8,0
E-001694,IK-08-01704,IK-05-00941,IK08,IK05,transport,0.179,8.1,partial,0,7.6,1
E-001695,IK-06-01179,IK-05-00941,IK06,IK05,water,0.155,4.26,partial,0,3.3,0
E-001696,IK-06-01232,IK-05-00941,IK06,IK05,water,0.155,4.29,partial,0,8.3,1
E-001697,IK-01-00060,IK-05-00942,IK01,IK05,electricity,0.968,0.0,none,0,4.0,1
E-001698,IK-08-01770,IK-05-00942,IK08,IK05,transport,0.377,8.15,none,0,13.1,0
E-001699,IK-06-01191,IK-05-00942,IK06,IK05,water,0.313,4.24,none,0,7.7,1
E-001700,IK-01-00120,IK-05-00943,IK01,IK05,electricity,0.873,0.0,none,0,14.4,0
E-001701,IK-08-01716,IK-05-00943,IK08,IK05,transport,0.184,8.43,full,0,7.6,0
E-001702,IK-08-01731,IK-05-00943,IK08,IK05,transport,0.184,8.01,full,0,8.2,0
E-001703,IK-06-01108,IK-05-00943,IK06,IK05,water,0.194,4.56,partial,0,13.8,1
E-001704,IK-06-01167,IK-05-00943,IK06,IK05,water,0.194,4.29,partial,0,12.2,0
E-001705,IK-01-00206,IK-05-00944,IK01,IK05,electricity,0.835,0.0,none,0,7.5,1
E-001706,IK-08-01720,IK-05-00944,IK08,IK05,transport,0.383,8.52,none,0,4.1,1
E-001707,IK-06-01084,IK-05-00944,IK06,IK05,water,0.32,4.48,none,0,1.0,0
E-001708,IK-01-00181,IK-05-00945,IK01,IK05,electricity,0.831,0.0,none,0,3.6,0
E-001709,IK-08-01771,IK-05-00945,IK08,IK05,transport,0.367,8.33,none,0,10.2,0
E-001710,IK-06-01182,IK-05-00945,IK06,IK05,water,0.312,4.11,none,0,5.2,0
E-001711,IK-01-00105,IK-05-00946,IK01,IK05,electricity,1.0,0.0,none,0,6.1,1
E-001712,IK-08-01779,IK-05-00946,IK08,IK05,transport,0.367,8.43,none,0,11.4,1
E-001713,IK-06-01224,IK-05-00946,IK06,IK05,water,0.35,4.21,none,0,9.1,1
E-001714,IK-01-00237,IK-05-00947,IK01,IK05,electricity,0.468,0.0,full,0,5.3,0
E-001715,IK-01-00161,IK-05-00947,IK01,IK05,electricity,0.468,0.0,full,0,8.5,0
E-001716,IK-08-01699,IK-05-00947,IK08,IK05,transport,0.349,8.09,none,0,3.1,0
E-001717,IK-06-01237,IK-05-00947,IK06,IK05,water,0.329,4.36,none,0,6.5,0
E-001718,IK-01-00102,IK-05-00948,IK01,IK05,electricity,0.872,0.0,none,0,8.0,0
E-001719,IK-08-01812,IK-05-00948,IK08,IK05,transport,0.176,8.23,partial,0,6.2,0
