node_id,node_name,system_code,system_group,node_type,voivodeship_code,gmina_code,criticality_class,cascade_nodes,cascade_max_wave,cascade_systems,cascade_population,cascade_gminas,cascade_k1_nodes,first_secondary_hour,cascade_index,cascade_tier
IK-03-00710,centrum przetwarzania danych lubelskie-miejski-11-03-00710,IK03,ict,centrum przetwarzania danych,06,0611003,K1,1,1,1,0,0,1,0.74,2.35,marginalny
IK-02-00527,węzeł agregacyjny/RAN hub opolskie-północny-06-03-00527,IK02,telecom,węzeł agregacyjny/RAN hub,16,1606003,K3,1,1,1,0,0,1,0.78,2.35,marginalny
IK-02-00507,węzeł agregacyjny/RAN hub opolskie-miejski-05-04-00507,IK02,telecom,węzeł agregacyjny/RAN hub,16,1605004,K3,1,1,1,0,0,1,0.96,2.35,marginalny
IK-03-00755,węzeł sieci rządowej podkarpackie-północny-18-06-00755,IK03,ict,węzeł sieci rządowej,18,1818006,K1,1,1,1,0,0,1,0.67,2.35,marginalny
IK-01-00183,GPZ 110/SN opolskie-południowy-01-04-00183,IK01,energy,GPZ 110/SN,16,1601004,K3,1,1,1,5236,1,0,6.2,2.33,marginalny
IK-01-00369,magazyn/terminal paliw podlaskie-centralny-10-06-00369,IK01,energy,magazyn/terminal paliw,20,2010006,K2,0,0,0,39326,1,0,0.0,2.33,marginalny
IK-06-01217,stacja uzdatniania wody pomorskie-miejski-05-02-01217,IK06,water,stacja uzdatniania wody,22,2205002,K2,0,0,0,39014,1,0,0.0,2.31,marginalny
IK-07-01514,szpital powiatowy pomorskie-centralny-16-05-01514,IK07,health,szpital powiatowy,22,2216005,K2,0,0,0,38854,1,0,0.0,2.3,marginalny
IK-07-01536,centrum dializ małopolskie-miejski-11-04-01536,IK07,health,centrum dializ,12,1211004,K2,0,0,0,38636,1,0,0.0,2.29,marginalny
IK-06-01291,przepompownia wody warmińsko-mazurskie-południowy-19-03-01291,IK06,water,przepompownia wody,28,2819003,K3,0,0,0,38360,1,0,0.0,2.27,marginalny
IK-01-00380,stacja redukcyjna gazu opolskie-zachodni-09-07-00380,IK01,energy,stacja redukcyjna gazu,16,1609007,K2,0,0,0,38434,1,0,0.0,2.27,marginalny
IK-07-01481,szpital powiatowy opolskie-miejski-05-01-01481,IK07,health,szpital powiatowy,16,1605001,K1,0,0,0,38009,1,0,0.0,2.25,marginalny
IK-01-00404,stacja redukcyjna gazu opolskie-miejski-05-01-00404,IK01,energy,stacja redukcyjna gazu,16,1605001,K1,0,0,0,38009,1,0,0.0,2.25,marginalny
IK-01-00393,stacja redukcyjna gazu opolskie-miejski-05-01-00393,IK01,energy,stacja redukcyjna gazu,16,1605001,K3,0,0,0,38009,1,0,0.0,2.25,marginalny
IK-01-00273,elektrociepłownia zachodniopomorskie-południowy-13-02-00273,IK01,energy,elektrociepłownia,32,3213002,K2,0,0,0,37633,1,0,0.0,2.23,marginalny
IK-06-01309,przepompownia wody zachodniopomorskie-południowy-13-02-01309,IK06,water,przepompownia wody,32,3213002,K3,0,0,0,37633,1,0,0.0,2.23,marginalny
IK-02-00616,węzeł agregacyjny/RAN hub mazowieckie-zachodni-09-03-00616,IK02,telecom,węzeł agregacyjny/RAN hub,14,1409003,K3,2,1,1,0,0,0,0.93,2.22,marginalny
IK-03-00683,centrum przetwarzania danych warmińsko-mazurskie-południowy-01-03-00683,IK03,ict,centrum przetwarzania danych,28,2801003,K1,2,1,1,0,0,0,0.67,2.22,marginalny
IK-02-00646,węzeł agregacyjny/RAN hub zachodniopomorskie-wschodni-14-06-00646,IK02,telecom,węzeł agregacyjny/RAN hub,32,3214006,K3,2,1,1,0,0,0,0.55,2.22,marginalny
IK-03-00819,system rejestrów państwowych opolskie-południowy-07-07-00819,IK03,ict,system rejestrów państwowych,16,1607007,K2,2,1,1,0,0,0,0.69,2.22,marginalny
IK-03-00712,centrum przetwarzania danych dolnośląskie-wschodni-26-07-00712,IK03,ict,centrum przetwarzania danych,02,0226007,K1,2,1,1,0,0,0,0.61,2.22,marginalny
IK-03-00768,węzeł sieci rządowej mazowieckie-północny-42-07-00768,IK03,ict,węzeł sieci rządowej,14,1442007,K1,2,1,1,0,0,0,0.51,2.22,marginalny
IK-01-00138,GPZ 110/SN łódzkie-centralny-04-07-00138,IK01,energy,GPZ 110/SN,10,1004007,K2,1,1,1,2969,1,0,4.7,2.19,marginalny
IK-01-00054,GPZ 110/SN świętokrzyskie-wschodni-08-03-00054,IK01,energy,GPZ 110/SN,26,2608003,K1,1,1,1,2786,1,0,2.5,2.18,marginalny
IK-01-00169,GPZ 110/SN dolnośląskie-północny-06-04-00169,IK01,energy,GPZ 110/SN,02,0206004,K2,1,1,1,2507,1,0,3.9,2.17,marginalny
IK-01-00246,elektrownia systemowa warmińsko-mazurskie-centralny-04-03-00246,IK01,energy,elektrownia systemowa,28,2804003,K1,0,0,0,36254,1,0,0.0,2.15,marginalny
IK-01-00081,GPZ 110/SN opolskie-północny-06-05-00081,IK01,energy,GPZ 110/SN,16,1606005,K2,1,1,1,1800,1,0,0.0,2.12,marginalny
IK-06-01197,stacja uzdatniania wody podlaskie-centralny-16-01-01197,IK06,water,stacja uzdatniania wody,20,2016001,K2,0,0,0,35029,1,0,0.0,2.07,marginalny
IK-07-01552,centrum dializ wielkopolskie-wschodni-20-04-01552,IK07,health,centrum dializ,30,3020004,K2,0,0,0,34936,1,0,0.0,2.07,marginalny
IK-06-01248,przepompownia wody dolnośląskie-miejski-23-01-01248,IK06,water,przepompownia wody,02,0223001,K3,0,0,0,34710,1,0,0.0,2.05,marginalny
IK-07-01479,szpital powiatowy lubuskie-zachodni-09-04-01479,IK07,health,szpital powiatowy,08,0809004,K2,0,0,0,34241,1,0,0.0,2.03,marginalny
IK-02-00502,węzeł agregacyjny/RAN hub zachodniopomorskie-wschodni-20-05-00502,IK02,telecom,węzeł agregacyjny/RAN hub,32,3220005,K3,1,1,1,0,0,0,0.7,2.02,marginalny
IK-02-00590,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-05-00590,IK02,telecom,węzeł agregacyjny/RAN hub,02,0201005,K2,1,1,1,0,0,0,0.88,2.02,marginalny
IK-02-00433,węzeł szkieletowy telekom wielkopolskie-zachodni-03-01-00433,IK02,telecom,węzeł szkieletowy telekom,30,3003001,K1,1,1,1,0,0,0,0.83,2.02,marginalny
IK-02-00445,węzeł szkieletowy telekom dolnośląskie-wschodni-26-02-00445,IK02,telecom,węzeł szkieletowy telekom,02,0226002,K2,1,1,1,0,0,0,0.67,2.02,marginalny
IK-02-00613,węzeł agregacyjny/RAN hub opolskie-centralny-10-03-00613,IK02,telecom,węzeł agregacyjny/RAN hub,16,1610003,K3,1,1,1,0,0,0,0.66,2.02,marginalny
IK-02-00506,węzeł agregacyjny/RAN hub warmińsko-mazurskie-zachodni-21-06-00506,IK02,telecom,węzeł agregacyjny/RAN hub,28,2821006,K3,1,1,1,0,0,0,1.01,2.02,marginalny
IK-03-00752,węzeł sieci rządowej dolnośląskie-zachodni-21-04-00752,IK03,ict,węzeł sieci rządowej,02,0221004,K1,1,1,1,0,0,0,1.08,2.02,marginalny
IK-03-00729,węzeł sieci rządowej małopolskie-zachodni-15-02-00729,IK03,ict,węzeł sieci rządowej,12,1215002,K3,1,1,1,0,0,0,0.55,2.02,marginalny
IK-03-00741,węzeł sieci rządowej śląskie-miejski-11-02-00741,IK03,ict,węzeł sieci rządowej,24,2411002,K1,1,1,1,0,0,0,0.85,2.02,marginalny
IK-03-00751,węzeł sieci rządowej warmińsko-mazurskie-miejski-11-05-00751,IK03,ict,węzeł sieci rządowej,28,2811005,K2,1,1,1,0,0,0,0.8,2.02,marginalny
IK-02-00558,węzeł agregacyjny/RAN hub małopolskie-centralny-16-02-00558,IK02,telecom,węzeł agregacyjny/RAN hub,12,1216002,K3,1,1,1,0,0,0,0.67,2.02,marginalny
IK-03-00721,centrum przetwarzania danych warmińsko-mazurskie-północny-12-05-00721,IK03,ict,centrum przetwarzania danych,28,2812005,K2,1,1,1,0,0,0,0.96,2.02,marginalny
IK-03-00757,węzeł sieci rządowej pomorskie-miejski-17-04-00757,IK03,ict,węzeł sieci rządowej,22,2217004,K2,1,1,1,0,0,0,0.72,2.02,marginalny
IK-03-00743,węzeł sieci rządowej podkarpackie-miejski-17-01-00743,IK03,ict,węzeł sieci rządowej,18,1817001,K2,1,1,1,0,0,0,0.87,2.02,marginalny
IK-03-00760,węzeł sieci rządowej podkarpackie-zachodni-03-04-00760,IK03,ict,węzeł sieci rządowej,18,1803004,K1,1,1,1,0,0,0,0.56,2.02,marginalny
IK-02-00430,węzeł szkieletowy telekom lubelskie-centralny-04-05-00430,IK02,telecom,węzeł szkieletowy telekom,06,0604005,K1,1,1,1,0,0,0,0.34,2.02,marginalny
IK-03-00690,centrum przetwarzania danych opolskie-zachodni-09-02-00690,IK03,ict,centrum przetwarzania danych,16,1609002,K1,1,1,1,0,0,0,0.71,2.02,marginalny
IK-03-00769,węzeł sieci rządowej dolnośląskie-południowy-07-05-00769,IK03,ict,węzeł sieci rządowej,02,0207005,K2,1,1,1,0,0,0,0.71,2.02,marginalny
IK-03-00785,system rejestrów państwowych dolnośląskie-południowy-01-04-00785,IK03,ict,system rejestrów państwowych,02,0201004,K1,1,1,1,0,0,0,0.84,2.02,marginalny
IK-03-00779,węzeł sieci rządowej świętokrzyskie-miejski-05-05-00779,IK03,ict,węzeł sieci rządowej,26,2605005,K1,1,1,1,0,0,0,1.01,2.02,marginalny
IK-02-00427,węzeł szkieletowy telekom opolskie-południowy-01-01-00427,IK02,telecom,węzeł szkieletowy telekom,16,1601001,K2,1,1,1,0,0,0,0.58,2.02,marginalny
IK-02-00669,węzeł agregacyjny/RAN hub świętokrzyskie-miejski-05-05-00669,IK02,telecom,węzeł agregacyjny/RAN hub,26,2605005,K3,1,1,1,0,0,0,1.05,2.02,marginalny
IK-02-00644,węzeł agregacyjny/RAN hub mazowieckie-zachodni-03-05-00644,IK02,telecom,węzeł agregacyjny/RAN hub,14,1403005,K3,1,1,1,0,0,0,0.82,2.02,marginalny
IK-02-00639,węzeł agregacyjny/RAN hub łódzkie-wschodni-20-05-00639,IK02,telecom,węzeł agregacyjny/RAN hub,10,1020005,K3,1,1,1,0,0,0,0.73,2.02,marginalny
IK-02-00663,węzeł agregacyjny/RAN hub lubuskie-południowy-13-07-00663,IK02,telecom,węzeł agregacyjny/RAN hub,08,0813007,K2,1,1,1,0,0,0,1.07,2.02,marginalny
IK-02-00619,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-03-04-00619,IK02,telecom,węzeł agregacyjny/RAN hub,02,0203004,K3,1,1,1,0,0,0,0.79,2.02,marginalny
IK-03-00814,system rejestrów państwowych lubuskie-południowy-07-03-00814,IK03,ict,system rejestrów państwowych,08,0807003,K2,1,1,1,0,0,0,0.69,2.02,marginalny
IK-03-00797,system rejestrów państwowych opolskie-miejski-11-04-00797,IK03,ict,system rejestrów państwowych,16,1611004,K1,1,1,1,0,0,0,0.55,2.02,marginalny
IK-03-00805,system rejestrów państwowych zachodniopomorskie-południowy-07-03-00805,IK03,ict,system rejestrów państwowych,32,3207003,K1,1,1,1,0,0,0,1.05,2.02,marginalny
IK-03-00815,system rejestrów państwowych opolskie-miejski-11-04-00815,IK03,ict,system rejestrów państwowych,16,1611004,K1,1,1,1,0,0,0,0.84,2.02,marginalny
IK-03-00811,system rejestrów państwowych opolskie-miejski-05-06-00811,IK03,ict,system rejestrów państwowych,16,1605006,K1,1,1,1,0,0,0,0.96,2.02,marginalny
IK-03-00713,centrum przetwarzania danych lubuskie-centralny-10-04-00713,IK03,ict,centrum przetwarzania danych,08,0810004,K1,1,1,1,0,0,0,1.07,2.02,marginalny
IK-03-00699,centrum przetwarzania danych dolnośląskie-wschodni-20-01-00699,IK03,ict,centrum przetwarzania danych,02,0220001,K1,1,1,1,0,0,0,0.71,2.02,marginalny
IK-03-00719,centrum przetwarzania danych dolnośląskie-zachodni-21-05-00719,IK03,ict,centrum przetwarzania danych,02,0221005,K1,1,1,1,0,0,0,0.62,2.02,marginalny
IK-01-00364,magazyn/terminal paliw dolnośląskie-centralny-28-07-00364,IK01,energy,magazyn/terminal paliw,02,0228007,K1,0,0,0,33931,1,0,0.0,2.01,marginalny
IK-07-01608,bank krwi / magazyn farmaceutyczny warmińsko-mazurskie-wschodni-14-04-01608,IK07,health,bank krwi / magazyn farmaceutyczny,28,2814004,K3,0,0,0,31882,1,0,0.0,1.89,marginalny
IK-07-01501,szpital powiatowy lubelskie-południowy-01-05-01501,IK07,health,szpital powiatowy,06,0601005,K2,0,0,0,31741,1,0,0.0,1.88,marginalny
IK-07-01407,szpital wielospecjalistyczny kujawsko-pomorskie-zachodni-15-06-01407,IK07,health,szpital wielospecjalistyczny,04,0415006,K1,0,0,0,30523,1,0,0.0,1.81,marginalny
IK-01-00017,stacja NN 400/220 kV wielkopolskie-centralny-28-01-00017,IK01,energy,stacja NN 400/220 kV,30,3028001,K1,0,0,0,30592,1,0,0.0,1.81,marginalny
IK-01-00326,tłocznia gazu podkarpackie-centralny-04-03-00326,IK01,energy,tłocznia gazu,18,1804003,K2,0,0,0,30219,1,0,0.0,1.79,marginalny
IK-06-01069,ujęcie wody śląskie-zachodni-27-05-01069,IK06,water,ujęcie wody,24,2427005,K3,0,0,0,29323,1,0,0.0,1.74,marginalny
IK-06-01082,ujęcie wody małopolskie-północny-12-05-01082,IK06,water,ujęcie wody,12,1212005,K2,0,0,0,29280,1,0,0.0,1.73,marginalny
IK-06-01276,przepompownia wody kujawsko-pomorskie-wschodni-14-04-01276,IK06,water,przepompownia wody,04,0414004,K3,0,0,0,29254,1,0,0.0,1.73,marginalny
IK-01-00308,tłocznia gazu podkarpackie-miejski-17-05-00308,IK01,energy,tłocznia gazu,18,1817005,K1,0,0,0,28533,1,0,0.0,1.69,marginalny
IK-07-01553,centrum dializ łódzkie-północny-12-02-01553,IK07,health,centrum dializ,10,1012002,K3,0,0,0,27598,1,0,0.0,1.63,marginalny
IK-01-00390,stacja redukcyjna gazu mazowieckie-centralny-28-03-00390,IK01,energy,stacja redukcyjna gazu,14,1428003,K3,0,0,0,27479,1,0,0.0,1.63,marginalny
IK-06-01066,ujęcie wody pomorskie-miejski-11-03-01066,IK06,water,ujęcie wody,22,2211003,K2,0,0,0,27447,1,0,0.0,1.62,marginalny
IK-07-01595,bank krwi / magazyn farmaceutyczny warmińsko-mazurskie-wschodni-08-06-01595,IK07,health,bank krwi / magazyn farmaceutyczny,28,2808006,K2,0,0,0,27238,1,0,0.0,1.61,marginalny
IK-01-00290,elektrociepłownia opolskie-miejski-11-03-00290,IK01,energy,elektrociepłownia,16,1611003,K2,0,0,0,26841,1,0,0.0,1.59,marginalny
IK-01-00053,GPZ 110/SN lubuskie-zachodni-03-04-00053,IK01,energy,GPZ 110/SN,08,0803004,K2,0,0,0,26623,1,0,0.0,1.58,marginalny
IK-06-01156,stacja uzdatniania wody podlaskie-południowy-07-06-01156,IK06,water,stacja uzdatniania wody,20,2007006,K1,0,0,0,26706,1,0,0.0,1.58,marginalny
IK-01-00307,tłocznia gazu dolnośląskie-miejski-29-03-00307,IK01,energy,tłocznia gazu,02,0229003,K1,0,0,0,26530,1,0,0.0,1.57,marginalny
IK-06-01290,przepompownia wody łódzkie-centralny-04-01-01290,IK06,water,przepompownia wody,10,1004001,K2,0,0,0,26478,1,0,0.0,1.57,marginalny
IK-07-01554,centrum dializ podkarpackie-zachodni-09-05-01554,IK07,health,centrum dializ,18,1809005,K2,0,0,0,26145,1,0,0.0,1.55,marginalny
IK-06-01271,przepompownia wody mazowieckie-centralny-16-01-01271,IK06,water,przepompownia wody,14,1416001,K3,0,0,0,25821,1,0,0.0,1.53,marginalny
IK-07-01417,szpital wielospecjalistyczny małopolskie-wschodni-02-06-01417,IK07,health,szpital wielospecjalistyczny,12,1202006,K1,0,0,0,25896,1,0,0.0,1.53,marginalny
IK-06-01359,oczyszczalnia ścieków opolskie-północny-06-01-01359,IK06,water,oczyszczalnia ścieków,16,1606001,K2,0,0,0,25348,1,0,0.0,1.5,marginalny
IK-07-01586,bank krwi / magazyn farmaceutyczny opolskie-północny-06-01-01586,IK07,health,bank krwi / magazyn farmaceutyczny,16,1606001,K3,0,0,0,25348,1,0,0.0,1.5,marginalny
IK-07-01428,szpital powiatowy opolskie-północny-06-01-01428,IK07,health,szpital powiatowy,16,1606001,K2,0,0,0,25348,1,0,0.0,1.5,marginalny
IK-07-01449,szpital powiatowy mazowieckie-zachodni-09-02-01449,IK07,health,szpital powiatowy,14,1409002,K2,0,0,0,25303,1,0,0.0,1.5,marginalny
IK-01-00363,magazyn/terminal paliw dolnośląskie-zachodni-27-04-00363,IK01,energy,magazyn/terminal paliw,02,0227004,K2,0,0,0,25297,1,0,0.0,1.5,marginalny
IK-07-01425,szpital wielospecjalistyczny łódzkie-północny-12-06-01425,IK07,health,szpital wielospecjalistyczny,10,1012006,K1,0,0,0,25214,1,0,0.0,1.49,marginalny
IK-07-01489,szpital powiatowy opolskie-miejski-11-05-01489,IK07,health,szpital powiatowy,16,1611005,K1,0,0,0,25099,1,0,0.0,1.49,marginalny
IK-07-01499,szpital powiatowy łódzkie-wschodni-14-01-01499,IK07,health,szpital powiatowy,10,1014001,K2,0,0,0,24787,1,0,0.0,1.47,marginalny
IK-06-01307,przepompownia wody pomorskie-północny-12-03-01307,IK06,water,przepompownia wody,22,2212003,K2,0,0,0,24822,1,0,0.0,1.47,marginalny
IK-07-01462,szpital powiatowy wielkopolskie-wschodni-26-02-01462,IK07,health,szpital powiatowy,30,3026002,K1,0,0,0,24675,1,0,0.0,1.46,marginalny
IK-07-01494,szpital powiatowy świętokrzyskie-miejski-11-02-01494,IK07,health,szpital powiatowy,26,2611002,K2,0,0,0,24508,1,0,0.0,1.45,marginalny
IK-06-01327,przepompownia wody zachodniopomorskie-miejski-17-01-01327,IK06,water,przepompownia wody,32,3217001,K2,0,0,0,24380,1,0,0.0,1.44,marginalny
IK-01-00368,magazyn/terminal paliw śląskie-północny-12-01-00368,IK01,energy,magazyn/terminal paliw,24,2412001,K2,0,0,0,23866,1,0,0.0,1.41,marginalny
IK-07-01378,szpital wielospecjalistyczny dolnośląskie-wschodni-02-03-01378,IK07,health,szpital wielospecjalistyczny,02,0202003,K2,0,0,0,23722,1,0,0.0,1.4,marginalny
IK-07-01442,szpital powiatowy małopolskie-południowy-19-02-01442,IK07,health,szpital powiatowy,12,1219002,K3,0,0,0,23596,1,0,0.0,1.4,marginalny
IK-01-00389,stacja redukcyjna gazu dolnośląskie-wschodni-02-03-00389,IK01,energy,stacja redukcyjna gazu,02,0202003,K2,0,0,0,23722,1,0,0.0,1.4,marginalny
IK-06-01138,ujęcie wody dolnośląskie-południowy-01-04-01138,IK06,water,ujęcie wody,02,0201004,K2,0,0,0,22987,1,0,0.0,1.36,marginalny
IK-01-00336,magazyn/terminal paliw opolskie-miejski-05-05-00336,IK01,energy,magazyn/terminal paliw,16,1605005,K2,0,0,0,22663,1,0,0.0,1.34,marginalny
IK-07-01418,szpital wielospecjalistyczny opolskie-wschodni-02-06-01418,IK07,health,szpital wielospecjalistyczny,16,1602006,K1,0,0,0,22172,1,0,0.0,1.31,marginalny
IK-01-00378,stacja redukcyjna gazu dolnośląskie-zachodni-27-02-00378,IK01,energy,stacja redukcyjna gazu,02,0227002,K2,0,0,0,21688,1,0,0.0,1.28,marginalny
IK-01-00358,magazyn/terminal paliw zachodniopomorskie-wschodni-20-03-00358,IK01,energy,magazyn/terminal paliw,32,3220003,K2,0,0,0,21643,1,0,0.0,1.28,marginalny
IK-07-01469,szpital powiatowy lubelskie-północny-18-02-01469,IK07,health,szpital powiatowy,06,0618002,K3,0,0,0,21619,1,0,0.0,1.28,marginalny
IK-07-01445,szpital powiatowy opolskie-centralny-04-04-01445,IK07,health,szpital powiatowy,16,1604004,K2,0,0,0,21130,1,0,0.0,1.25,marginalny
IK-01-00248,elektrownia systemowa opolskie-centralny-04-04-00248,IK01,energy,elektrownia systemowa,16,1604004,K1,0,0,0,21130,1,0,0.0,1.25,marginalny
IK-01-00277,elektrociepłownia dolnośląskie-południowy-07-03-00277,IK01,energy,elektrociepłownia,02,0207003,K2,0,0,0,20885,1,0,0.0,1.24,marginalny
IK-07-01569,centrum dializ dolnośląskie-wschodni-20-04-01569,IK07,health,centrum dializ,02,0220004,K2,0,0,0,20841,1,0,0.0,1.23,marginalny
IK-06-01354,oczyszczalnia ścieków świętokrzyskie-wschodni-14-05-01354,IK06,water,oczyszczalnia ścieków,26,2614005,K3,0,0,0,20794,1,0,0.0,1.23,marginalny
IK-06-01252,przepompownia wody dolnośląskie-wschodni-20-04-01252,IK06,water,przepompownia wody,02,0220004,K3,0,0,0,20841,1,0,0.0,1.23,marginalny
IK-06-01120,ujęcie wody świętokrzyskie-zachodni-09-05-01120,IK06,water,ujęcie wody,26,2609005,K2,0,0,0,20535,1,0,0.0,1.22,marginalny
IK-07-01513,szpital powiatowy mazowieckie-północny-06-07-01513,IK07,health,szpital powiatowy,14,1406007,K2,0,0,0,20427,1,0,0.0,1.21,marginalny
IK-06-01295,przepompownia wody świętokrzyskie-wschodni-08-04-01295,IK06,water,przepompownia wody,26,2608004,K3,0,0,0,20452,1,0,0.0,1.21,marginalny
IK-07-01375,szpital wielospecjalistyczny dolnośląskie-zachodni-21-07-01375,IK07,health,szpital wielospecjalistyczny,02,0221007,K1,0,0,0,20346,1,0,0.0,1.2,marginalny
IK-07-01387,szpital wielospecjalistyczny dolnośląskie-północny-12-01-01387,IK07,health,szpital wielospecjalistyczny,02,0212001,K1,0,0,0,20275,1,0,0.0,1.2,marginalny
IK-01-00296,elektrociepłownia dolnośląskie-zachodni-21-07-00296,IK01,energy,elektrociepłownia,02,0221007,K2,0,0,0,20346,1,0,0.0,1.2,marginalny
IK-06-01318,przepompownia wody podkarpackie-centralny-10-05-01318,IK06,water,przepompownia wody,18,1810005,K2,0,0,0,19878,1,0,0.0,1.18,marginalny
IK-07-01538,centrum dializ lubuskie-południowy-13-06-01538,IK07,health,centrum dializ,08,0813006,K3,0,0,0,19874,1,0,0.0,1.18,marginalny
IK-01-00256,elektrownia systemowa dolnośląskie-wschodni-08-04-00256,IK01,energy,elektrownia systemowa,02,0208004,K1,0,0,0,19742,1,0,0.0,1.17,marginalny
IK-07-01438,szpital powiatowy dolnośląskie-wschodni-08-04-01438,IK07,health,szpital powiatowy,02,0208004,K3,0,0,0,19742,1,0,0.0,1.17,marginalny
IK-06-01102,ujęcie wody zachodniopomorskie-zachodni-15-05-01102,IK06,water,ujęcie wody,32,3215005,K2,0,0,0,19465,1,0,0.0,1.15,marginalny
IK-07-01437,szpital powiatowy zachodniopomorskie-zachodni-15-05-01437,IK07,health,szpital powiatowy,32,3215005,K2,0,0,0,19465,1,0,0.0,1.15,marginalny
IK-01-00284,elektrociepłownia świętokrzyskie-północny-12-05-00284,IK01,energy,elektrociepłownia,26,2612005,K3,0,0,0,19092,1,0,0.0,1.13,marginalny
IK-07-01379,szpital wielospecjalistyczny świętokrzyskie-północny-06-05-01379,IK07,health,szpital wielospecjalistyczny,26,2606005,K1,0,0,0,19004,1,0,0.0,1.12,marginalny
IK-01-00412,stacja redukcyjna gazu dolnośląskie-centralny-16-02-00412,IK01,energy,stacja redukcyjna gazu,02,0216002,K2,0,0,0,18700,1,0,0.0,1.11,marginalny
IK-07-01523,szpital powiatowy lubuskie-północny-12-07-01523,IK07,health,szpital powiatowy,08,0812007,K2,0,0,0,18749,1,0,0.0,1.11,marginalny
IK-07-01491,szpital powiatowy dolnośląskie-centralny-16-02-01491,IK07,health,szpital powiatowy,02,0216002,K3,0,0,0,18700,1,0,0.0,1.11,marginalny
IK-07-01584,bank krwi / magazyn farmaceutyczny pomorskie-wschodni-02-02-01584,IK07,health,bank krwi / magazyn farmaceutyczny,22,2202002,K2,0,0,0,18610,1,0,0.0,1.1,marginalny
IK-01-00294,elektrociepłownia opolskie-wschodni-08-04-00294,IK01,energy,elektrociepłownia,16,1608004,K3,0,0,0,18379,1,0,0.0,1.09,marginalny
IK-07-01464,szpital powiatowy mazowieckie-północny-24-06-01464,IK07,health,szpital powiatowy,14,1424006,K2,0,0,0,18441,1,0,0.0,1.09,marginalny
IK-07-01454,szpital powiatowy podlaskie-miejski-05-03-01454,IK07,health,szpital powiatowy,20,2005003,K2,0,0,0,18481,1,0,0.0,1.09,marginalny
IK-07-01440,szpital powiatowy opolskie-wschodni-08-04-01440,IK07,health,szpital powiatowy,16,1608004,K2,0,0,0,18379,1,0,0.0,1.09,marginalny
IK-06-01288,przepompownia wody dolnośląskie-północny-24-05-01288,IK06,water,przepompownia wody,02,0224005,K3,0,0,0,18221,1,0,0.0,1.08,marginalny
IK-07-01504,szpital powiatowy dolnośląskie-miejski-17-05-01504,IK07,health,szpital powiatowy,02,0217005,K2,0,0,0,18182,1,0,0.0,1.08,marginalny
IK-06-01336,oczyszczalnia ścieków podkarpackie-północny-06-03-01336,IK06,water,oczyszczalnia ścieków,18,1806003,K3,0,0,0,18223,1,0,0.0,1.08,marginalny
IK-06-01293,przepompownia wody dolnośląskie-miejski-17-05-01293,IK06,water,przepompownia wody,02,0217005,K2,0,0,0,18182,1,0,0.0,1.08,marginalny
IK-07-01557,centrum dializ dolnośląskie-miejski-17-05-01557,IK07,health,centrum dializ,02,0217005,K1,0,0,0,18182,1,0,0.0,1.08,marginalny
IK-01-00271,elektrociepłownia opolskie-wschodni-08-01-00271,IK01,energy,elektrociepłownia,16,1608001,K1,0,0,0,18191,1,0,0.0,1.08,marginalny
IK-07-01453,szpital powiatowy dolnośląskie-północny-24-05-01453,IK07,health,szpital powiatowy,02,0224005,K1,0,0,0,18221,1,0,0.0,1.08,marginalny
